"PEILDATUM_LEERLINGEN";"PRIKDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"VSO";"PRO";"VMBO_B";"VMBO_B_K";"VMBO_K";"VMBO_K_GT";"VMBO_GT";"VMBO_GT_HAVO";"HAVO";"HAVO_VWO";"VWO";"ADVIES_NIET_MOGELIJK"
"20241001";"20250904";"06FI";"00";"Eben Haezerschool";"3912AA";"RHENEN";"0340";"Rhenen";"Utrecht";"Bo";"Reformatorisch";"26626";"0";"0";"<5";"0";"6";"0";"9";"0";"15";"0";"13";"0"
"20241001";"20250904";"06FJ";"00";"Basissch J van Stolberg";"4695EX";"SINT-MAARTENSDIJK";"0716";"Tholen";"Zeeland";"Bo";"Reformatorisch";"42724";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"0";"0";"<5";"0"
"20241001";"20250904";"06FK";"00";"IKC de triviant";"6171HK";"STEIN";"0971";"Stein";"Limburg";"Bo";"Rooms-Katholiek";"83280";"0";"0";"0";"<5";"5";"<5";"6";"5";"<5";"8";"5";"0"
"20241001";"20250904";"06FM";"00";"De Zevensprong";"5683LL";"BEST";"0753";"Best";"Noord-Brabant";"Bo";"Algemeen bijzonder";"26977";"0";"0";"0";"<5";"<5";"0";"<5";"<5";"<5";"5";"7";"0"
"20241001";"20250904";"06FO";"00";"Basisschool De Rank";"4132CC";"VIANEN UT";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Protestants-Christelijk";"41528";"0";"<5";"0";"<5";"<5";"8";"<5";"<5";"<5";"<5";"5";"0"
"20241001";"20250904";"06FR";"00";"Speulderbrink";"3852NH";"ERMELO";"0233";"Ermelo";"Gelderland";"Bo";"Reformatorisch";"27237";"0";"0";"0";"0";"0";"<5";"0";"<5";"<5";"6";"<5";"0"
"20241001";"20250904";"06FT";"00";"RK Basisschool Marcoen";"4849BD";"DORST";"0826";"Oosterhout";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40278";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"<5";"7";"8";"0"
"20241001";"20250904";"06FU";"00";"IKC Het Woud";"2465AH";"RIJNSATERWOUDE";"1884";"Kaag en Braassem";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40974";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"0";"<5";"<5";"0"
"20241001";"20250904";"06FV";"00";"RK Bs De Krugerstee";"8172XC";"VAASSEN";"0232";"Epe";"Gelderland";"Bo";"Rooms-Katholiek";"42818";"0";"0";"0";"<5";"<5";"<5";"<5";"5";"<5";"6";"6";"0"
"20241001";"20250904";"06FW";"00";"De Startbaan";"5941CP";"VELDEN";"0983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"0";"0";"0";"5";"0";"10";"0";"15";"0";"13";"7";"0"
"20241001";"20250904";"06FY";"00";"RK Basisschool De Bijenkorf";"2805EG";"GOUDA";"0513";"Gouda";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40765";"0";"0";"0";"0";"<5";"0";"<5";"13";"0";"8";"12";"<5"
"20241001";"20250904";"06GD";"00";"RK BS Sunte Werfert";"6661DZ";"ELST GLD";"1734";"Overbetuwe";"Gelderland";"Bo";"Rooms-Katholiek";"41530";"0";"0";"0";"0";"0";"0";"0";"<5";"<5";"0";"<5";"0"
"20241001";"20250904";"06GE";"00";"Vrije School De Berkel";"7201EV";"ZUTPHEN";"0301";"Zutphen";"Gelderland";"Bo";"Antroposofisch";"28212";"0";"0";"0";"0";"0";"0";"<5";"<5";"7";"8";"<5";"0"
"20241001";"20250904";"06GH";"00";"RK Bs De Klinkert";"4731EB";"OUDENBOSCH";"1655";"Halderberge";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"0";"<5";"<5";"0";"<5";"<5";"<5";"11";"<5";"12";"10";"0"
"20241001";"20250904";"06GK";"00";"Oec. basisschool De Catamaran";"1051GN";"AMSTERDAM";"0363";"Amsterdam";"Noord-Holland";"Bo";"Protestants-Christelijk";"81316";"0";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"7";"14";"0"
"20241001";"20250904";"06GL";"00";"Wumkesskoalle";"8501BZ";"JOURE";"1940";"De Fryske Marren";"Friesland";"Bo";"Protestants-Christelijk";"42540";"0";"<5";"<5";"<5";"<5";"<5";"10";"<5";"<5";"0";"<5";"0"
"20241001";"20250904";"06GN";"00";"KBS Marcus";"3563XC";"UTRECHT";"0344";"Utrecht";"Utrecht";"Bo";"Rooms-Katholiek";"77195";"0";"0";"0";"8";"<5";"10";"11";"7";"<5";"9";"5";"0"
"20241001";"20250904";"06GP";"00";"Basisschool Antonius";"1433WB";"KUDELSTAART";"0358";"Aalsmeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"28849";"0";"0";"<5";"<5";"6";"7";"9";"6";"21";"16";"15";"0"
"20241001";"20250904";"06GR";"00";"Rk Bs De Cramignon";"6245RE";"EIJSDEN";"1903";"Eijsden-Margraten";"Limburg";"Bo";"Rooms-Katholiek";"42669";"0";"0";"0";"<5";"0";"<5";"<5";"9";"<5";"<5";"5";"0"
"20241001";"20250904";"06GS";"00";"K B S De Plataan";"7941LC";"MEPPEL";"0119";"Meppel";"Drenthe";"Bo";"Rooms-Katholiek";"40888";"0";"0";"0";"<5";"0";"<5";"5";"<5";"<5";"<5";"<5";"<5"
"20241001";"20250904";"06GU";"00";"De Olijfboom";"3844HZ";"HARDERWIJK";"0243";"Harderwijk";"Gelderland";"Bo";"Gereformeerd vrijgemaakt";"40945";"0";"0";"<5";"0";"<5";"<5";"5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06GV";"00";"Johannes Calvijnschool";"3817GV";"AMERSFOORT";"0307";"Amersfoort";"Utrecht";"Bo";"Reformatorisch";"41534";"<5";"0";"0";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"0"
"20241001";"20250904";"06GW";"00";"Amalia Astroschool";"3743EE";"BAARN";"0308";"Baarn";"Utrecht";"Bo";"Protestants-Christelijk";"41242";"0";"0";"0";"0";"0";"<5";"<5";"6";"7";"8";"10";"0"
"20241001";"20250904";"06HC";"00";"Basisschool Bleijerheide";"6462AH";"KERKRADE";"0928";"Kerkrade";"Limburg";"Bo";"Rooms-Katholiek";"41516";"0";"0";"<5";"<5";"0";"<5";"<5";"<5";"0";"6";"<5";"0"
"20241001";"20250904";"06HD";"00";"CNS De Groenling";"8271LB";"IJSSELMUIDEN";"0166";"Kampen";"Overijssel";"Bo";"Protestants-Christelijk";"41125";"0";"0";"0";"0";"8";"0";"<5";"9";"<5";"9";"5";"0"
"20241001";"20250904";"06HE";"00";"Mariaschool";"7071VG";"ULFT";"1509";"Oude IJsselstreek";"Gelderland";"Bo";"Rooms-Katholiek";"50129";"<5";"0";"<5";"0";"<5";"<5";"<5";"<5";"10";"<5";"7";"0"
"20241001";"20250904";"06HG";"00";"Basisschool Beisterveld";"5571RK";"BERGEIJK";"1724";"Bergeijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"0";"0";"0";"0";"5";"<5";"<5";"<5";"0";"9";"<5";"0"
"20241001";"20250904";"06HI";"00";"Het Spectrum";"1628XH";"HOORN NH";"0405";"Hoorn";"Noord-Holland";"Bo";"Interconfessioneel";"31657";"0";"0";"<5";"5";"7";"<5";"5";"<5";"<5";"<5";"7";"<5"
"20241001";"20250904";"06HJ";"00";"Basisschool De Schakel";"9101WE";"DOKKUM";"1970";"Noardeast-Fryslân";"Friesland";"Bo";"Gereformeerd vrijgemaakt";"42607";"0";"0";"0";"<5";"<5";"0";"<5";"0";"0";"<5";"<5";"0"
"20241001";"20250904";"06HK";"00";"Kindcentrum de Mortel";"5071AC";"UDENHOUT";"0855";"Tilburg";"Noord-Brabant";"Bo";"Algemeen bijzonder";"40971";"0";"0";"0";"0";"0";"<5";"<5";"5";"9";"<5";"8";"0"
"20241001";"20250904";"06HL";"00";"Kindcentrum de Wentelwiek";"5672HZ";"NUENEN";"0820";"Nuenen c.a.";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"0";"<5";"<5";"0";"5";"<5";"6";"<5";"5";"<5";"0"
"20241001";"20250904";"06HM";"00";"Het Timpaan";"7031AC";"WEHL";"0222";"Doetinchem";"Gelderland";"Bo";"Rooms-Katholiek";"50844";"<5";"0";"<5";"7";"7";"6";"5";"7";"<5";"6";"<5";"0"
"20241001";"20250904";"06HN";"00";"Fortuna";"4634TD";"WOENSDRECHT";"0873";"Woensdrecht";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"0";"0";"0";"0";"<5";"<5";"7";"<5";"<5";"11";"<5";"0"
"20241001";"20250904";"06HO";"00";"Basisschool de Uilenpoort";"5111XP";"BAARLE-NASSAU";"0744";"Baarle-Nassau";"Noord-Brabant";"Bo";"Samenwerking Opb., RK";"32060";"0";"0";"0";"<5";"0";"6";"<5";"15";"<5";"19";"7";"0"
"20241001";"20250904";"06HP";"00";"Kindcentrum Het Octaaf";"9405HX";"ASSEN";"0106";"Assen";"Drenthe";"Bo";"Protestants-Christelijk";"32073";"0";"0";"<5";"<5";"0";"<5";"<5";"0";"<5";"<5";"<5";"0"
"20241001";"20250904";"06HT";"00";"Basissch Joris De Witte";"2343BK";"OEGSTGEEST";"0579";"Oegstgeest";"Zuid-Holland";"Bo";"Protestants-Christelijk";"32515";"0";"0";"0";"0";"0";"<5";"0";"<5";"<5";"8";"8";"<5"
"20241001";"20250904";"06HU";"00";"Basisschool Nicolaas";"5469PT";"ERP";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"<5";"0";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06HV";"00";"RK Jozefschool";"7121ET";"AALTEN";"0197";"Aalten";"Gelderland";"Bo";"Rooms-Katholiek";"42616";"0";"<5";"0";"0";"<5";"0";"<5";"0";"0";"0";"<5";"0"
"20241001";"20250904";"06HW";"00";"Basisschool St Caecilia";"5056KK";"BERKEL-ENSCHOT";"0855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40971";"0";"0";"0";"<5";"<5";"<5";"8";"8";"6";"17";"21";"0"
"20241001";"20250904";"06HZ";"00";"Dalton Kindcentrum De Wingerd";"9421NP";"BOVENSMILDE";"1731";"Midden-Drenthe";"Drenthe";"Bo";"Protestants-Christelijk";"32073";"0";"0";"<5";"0";"5";"0";"5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06IA";"00";"De Cocon";"5014NK";"TILBURG";"0855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40971";"0";"0";"0";"0";"8";"<5";"5";"<5";"<5";"5";"0";"0"
"20241001";"20250904";"06IC";"00";"SBO De Brigantijn";"5751VJ";"SOMEREN";"0847";"Someren";"Noord-Brabant";"Sbo";"Rooms-Katholiek";"41223";"0";"12";"<5";"<5";"7";"0";"0";"0";"0";"<5";"0";"0"
"20241001";"20250904";"06IE";"00";"Basisschool Zonzeel";"4844BK";"TERHEIJDEN";"1719";"Drimmelen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"43967";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"5";"<5";"0"
"20241001";"20250904";"06IH";"00";"RK Bs 't Paviljoen";"4641CL";"OSSENDRECHT";"0873";"Woensdrecht";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"0";"0";"<5";"<5";"0";"5";"6";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06IK";"00";"Basisschool De Spindel";"4854CP";"BAVEL";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32060";"0";"0";"0";"<5";"0";"5";"5";"<5";"<5";"10";"11";"0"
"20241001";"20250904";"06IL";"00";"Franciscus B";"2121VE";"BENNEBROEK";"0377";"Bloemendaal";"Noord-Holland";"Bo";"Rooms-Katholiek";"40775";"0";"0";"0";"<5";"0";"<5";"7";"<5";"5";"0";"8";"0"
"20241001";"20250904";"06IN";"00";"Sint Aegidius-School";"7626LW";"HERTME";"0147";"Borne";"Overijssel";"Bo";"Rooms-Katholiek";"27910";"0";"<5";"0";"<5";"0";"6";"0";"7";"0";"<5";"0";"0"
"20241001";"20250904";"06IP";"00";"Basisschool de Vonder";"6599AK";"VEN-ZELDERHEIDE";"0907";"Gennep";"Limburg";"Bo";"Rooms-Katholiek";"37663";"0";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06IR";"00";"De Torelaar";"5541VM";"REUSEL";"1667";"Reusel-De Mierden";"Noord-Brabant";"Bo";"Rooms-Katholiek";"44201";"0";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06IS";"00";"Basisschool Uniek";"4741TX";"HOEVEN";"1655";"Halderberge";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"0";"0";"<5";"5";"5";"<5";"6";"14";"10";"15";"8";"0"
"20241001";"20250904";"06IT";"00";"Kbs De Griffioen";"4841XC";"PRINSENBEEK";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"0";"0";"<5";"0";"5";"<5";"9";"11";"14";"8";"10";"<5"
"20241001";"20250904";"06IU";"00";"Chr Basissch De Librije";"8401RE";"GORREDIJK";"0086";"Opsterland";"Friesland";"Bo";"Protestants-Christelijk";"84332";"0";"0";"<5";"0";"<5";"7";"<5";"<5";"6";"<5";"<5";"0"
"20241001";"20250904";"06IW";"00";"W Teellinckschool";"3911SK";"RHENEN";"0340";"Rhenen";"Utrecht";"Bo";"Reformatorisch";"38222";"0";"0";"0";"0";"5";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06IX";"00";"BS de Vink";"2253VX";"VOORSCHOTEN";"0626";"Voorschoten";"Zuid-Holland";"Bo";"Samenwerking Opb., RK";"40745";"0";"0";"0";"<5";"0";"<5";"<5";"7";"<5";"<5";"<5";"0"
"20241001";"20250904";"06IY";"00";"RK Basisschool Veldzijde";"7581VZ";"LOSSER";"0168";"Losser";"Overijssel";"Bo";"Rooms-Katholiek";"40903";"0";"0";"0";"<5";"<5";"<5";"0";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06IZ";"00";"St Willibrordus School";"5913CZ";"VENLO";"0983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"0";"0";"0";"<5";"0";"<5";"0";"6";"0";"<5";"<5";"0"
"20241001";"20250904";"06JC";"00";"De Rietslenke";"7442TL";"NIJVERDAL";"0163";"Hellendoorn";"Overijssel";"Bo";"Rooms-Katholiek";"68836";"0";"0";"<5";"0";"<5";"<5";"11";"<5";"8";"<5";"5";"0"
"20241001";"20250904";"06JD";"00";"Basisschool De Laak";"6659BE";"WAMEL";"0668";"West Maas en Waal";"Gelderland";"Bo";"Rooms-Katholiek";"41340";"0";"0";"0";"0";"0";"<5";"0";"6";"<5";"<5";"<5";"0"
"20241001";"20250904";"06JE";"00";"Basisschool Piet Prins";"9501AM";"STADSKANAAL";"0037";"Stadskanaal";"Groningen";"Bo";"Gereformeerd vrijgemaakt";"42607";"0";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"0";"<5";"0"
"20241001";"20250904";"06JF";"00";"KB De Rietkraag";"2421NK";"NIEUWKOOP";"0569";"Nieuwkoop";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40974";"0";"0";"<5";"<5";"<5";"0";"9";"<5";"7";"<5";"<5";"0"
"20241001";"20250904";"06JG";"00";"De Bron";"2811LP";"REEUWIJK";"1901";"Bodegraven-Reeuwijk";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40765";"0";"0";"0";"0";"0";"<5";"0";"<5";"<5";"6";"<5";"0"
"20241001";"20250904";"06JL";"00";"Basissch De Sonnewijzer";"5691EA";"SON EN BREUGEL";"0848";"Son en Breugel";"Noord-Brabant";"Bo";"Protestants-Christelijk";"40378";"0";"0";"<5";"0";"<5";"0";"0";"<5";"<5";"7";"11";"0"
"20241001";"20250904";"06JN";"00";"RK Basisschool Besoyen";"5141BP";"WAALWIJK";"0867";"Waalwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"71008";"0";"<5";"<5";"0";"<5";"<5";"5";"<5";"10";"<5";"6";"0"
"20241001";"20250904";"06JO";"00";"Basisschool St Theresia";"6071AL";"SWALMEN";"0957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06JP";"00";"Eben Haezerschool";"3771CH";"BARNEVELD";"0203";"Barneveld";"Gelderland";"Bo";"Reformatorisch";"40419";"0";"<5";"5";"<5";"24";"0";"24";"<5";"17";"<5";"10";"0"
"20241001";"20250904";"06JQ";"00";"RK bs Aventurijn";"4758AM";"STANDDAARBUITEN";"1709";"Moerdijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"0";"0";"<5";"0";"<5";"<5";"7";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06JS";"00";"RK BS De Leeuwerik";"6142AD";"EINIGHAUSEN";"1883";"Sittard-Geleen";"Limburg";"Bo";"Rooms-Katholiek";"40987";"0";"<5";"<5";"0";"<5";"6";"<5";"<5";"<5";"<5";"5";"0"
"20241001";"20250904";"06JT";"00";"Samenwerkingsschool Eikenwijs";"5384ES";"HEESCH";"1721";"Bernheze";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41228";"0";"0";"0";"<5";"<5";"6";"0";"10";"<5";"11";"12";"0"
"20241001";"20250904";"06JV";"00";"School met de Bijbel";"6733AV";"WEKEROM";"0228";"Ede";"Gelderland";"Bo";"Reformatorisch";"40887";"0";"0";"<5";"<5";"<5";"5";"<5";"0";"8";"<5";"<5";"0"
"20241001";"20250904";"06JW";"00";"Basisschool It Harspit";"8625HE";"OPPENHUIZEN";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"42545";"0";"0";"0";"<5";"0";"0";"<5";"0";"<5";"0";"<5";"0"
"20241001";"20250904";"06JY";"00";"Sint Antonius";"8106AC";"MARIENHEEM";"0177";"Raalte";"Overijssel";"Bo";"Rooms-Katholiek";"40894";"0";"0";"0";"0";"<5";"0";"0";"0";"0";"8";"<5";"0"
"20241001";"20250904";"06JZ";"00";"Bs t Mozaiek";"6045VA";"ROERMOND";"0957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"0";"0";"<5";"0";"<5";"9";"<5";"<5";"<5";"<5";"<5";"0"
"20241001";"20250904";"06KA";"00";"Basisschool De Parkiet";"2566XT";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20281";"0";"0";"<5";"0";"0";"0";"<5";"<5";"<5";"8";"15";"0"
"20241001";"20250904";"06KB";"00";"rkbs De Neerhof";"4762BJ";"ZEVENBERGEN";"1709";"Moerdijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41782";"0";"0";"0";"<5";"<5";"6";"<5";"<5";"5";"5";"6";"<5"
"20241001";"20250904";"06KC";"00";"Basisschool De Bongerd";"5802CS";"VENRAY";"0984";"Venray";"Limburg";"Bo";"Rooms-Katholiek";"44397";"0";"0";"0";"6";"0";"<5";"<5";"5";"<5";"6";"5";"0"
"20241001";"20250904";"06KD";"00";"Floris Radewijnsz School";"4143BD";"LEERDAM";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Rooms-Katholiek";"41148";"0";"0";"0";"<5";"0";"<5";"0";"<5";"0";"6";"<5";"0"
"20241001";"20250904";"06KE";"00";"IKC Remigius";"6921BX";"DUIVEN";"0226";"Duiven";"Gelderland";"Bo";"Rooms-Katholiek";"42148";"0";"0";"7";"<5";"6";"0";"6";"<5";"13";"<5";"5";"0"
"20241001";"20250904";"06KF";"00";"Basisschool Het Baken";"3861CL";"NIJKERK";"0267";"Nijkerk";"Gelderland";"Bo";"Rooms-Katholiek";"71488";"0";"0";"0";"0";"<5";"<5";"5";"5";"<5";"6";"5";"0"
"20241001";"20250904";"06KG";"00";"Op de Heuvel";"6561VX";"GROESBEEK";"1945";"Berg en Dal";"Gelderland";"Bo";"Rooms-Katholiek";"42486";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"<5";"5";"0";"0"
"20241001";"20250904";"06KH";"00";"BS De Bolster";"6361XG";"NUTH";"1954";"Beekdaelen";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"<5";"9";"<5";"<5";"0";"<5";"5";"<5";"<5";"10";"0"
"20241001";"20250904";"06KK";"00";"Daltonschool Willibrordus";"7261NL";"RUURLO";"1859";"Berkelland";"Gelderland";"Bo";"Rooms-Katholiek";"42616";"0";"<5";"0";"0";"0";"0";"8";"0";"6";"0";"8";"0"
"20241001";"20250904";"06KL";"00";"IKC De Fugelsang";"9041EG";"BERLTSUM";"1949";"Waadhoeke";"Friesland";"Bo";"Protestants-Christelijk";"42656";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"6";"<5";"0"
"20241001";"20250904";"06KM";"00";"Dr C Steenblok School";"3901SM";"VEENENDAAL";"0345";"Veenendaal";"Utrecht";"Bo";"Reformatorisch";"42980";"0";"0";"0";"<5";"<5";"<5";"<5";"5";"<5";"5";"<5";"0"
"20241001";"20250904";"06KN";"00";"Eben Haezer Basisschool";"3262JS";"OUD-BEIJERLAND";"1963";"Hoeksche Waard";"Zuid-Holland";"Bo";"Reformatorisch";"30133";"0";"0";"0";"0";"11";"0";"10";"5";"5";"5";"5";"0"
"20241001";"20250904";"06KO";"00";"De Wegwijzer";"4133DK";"VIANEN UT";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Rooms-Katholiek";"77975";"0";"0";"0";"7";"0";"6";"5";"10";"0";"<5";"<5";"0"
"20241001";"20250904";"06KO";"02";"Basisschool De Regenboog";"4121EL";"EVERDINGEN";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Rooms-Katholiek";"77975";"0";"0";"0";"0";"0";"0";"<5";"0";"0";"<5";"<5";"0"
"20241001";"20250904";"06KQ";"00";"Ds. Abraham Hellenbroek";"3332RN";"ZWIJNDRECHT";"0642";"Zwijndrecht";"Zuid-Holland";"Bo";"Reformatorisch";"43175";"0";"0";"0";"0";"<5";"0";"6";"0";"<5";"0";"5";"0"
"20241001";"20250904";"06KS";"00";"PC Basisschool De Meene";"7021DL";"ZELHEM";"1876";"Bronckhorst";"Gelderland";"Bo";"Protestants-Christelijk";"41011";"0";"0";"0";"0";"0";"0";"5";"<5";"<5";"<5";"6";"0"
"20241001";"20250904";"06KT";"00";"Basisschool St Medardus";"6019EC";"WESSEM";"1641";"Maasgouw";"Limburg";"Bo";"Rooms-Katholiek";"41797";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"<5";"0";"0"
"20241001";"20250904";"06KU";"00";"De Lichtwijzer";"2341BK";"OEGSTGEEST";"0579";"Oegstgeest";"Zuid-Holland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"7";"<5";"0"
"20241001";"20250904";"06KV";"00";"Basisschool Mgr Zwijsen";"5331XL";"KERKDRIEL";"0263";"Maasdriel";"Gelderland";"Bo";"Rooms-Katholiek";"41090";"0";"<5";"0";"<5";"<5";"13";"<5";"16";"<5";"12";"20";"0"
"20241001";"20250904";"06KW";"00";"Het Anker Jenaplanschool";"7827DD";"EMMEN";"0114";"Emmen";"Drenthe";"Bo";"Protestants-Christelijk";"41551";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"5";"<5";"10";"<5"
"20241001";"20250904";"06KY";"00";"De Ontluiking";"5243WC";"ROSMALEN";"0796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74049";"0";"0";"<5";"0";"<5";"<5";"<5";"0";"<5";"0";"<5";"0"
"20241001";"20250904";"06LA";"00";"Stadhouder Willem 3 Bs";"6712BZ";"EDE";"0228";"Ede";"Gelderland";"Bo";"Reformatorisch";"42541";"0";"0";"6";"5";"<5";"<5";"10";"5";"<5";"5";"12";"0"
"20241001";"20250904";"06LB";"00";"Basisschool De Violier";"5993BT";"MAASBREE";"1894";"Peel en Maas";"Limburg";"Bo";"Rooms-Katholiek";"75597";"0";"<5";"<5";"<5";"<5";"10";"14";"6";"6";"<5";"9";"0"
"20241001";"20250904";"06LC";"00";"KC De Vlinder";"5666RL";"GELDROP";"1771";"Geldrop-Mierlo";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"0";"<5";"<5";"<5";"<5";"5";"<5";"0";"<5";"<5";"0";"0"
"20241001";"20250904";"06LD";"00";"Basisschool De Vlaswiek";"4576BL";"KOEWACHT";"0715";"Terneuzen";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"0";"0";"0";"<5";"0";"<5";"0";"<5";"<5";"0";"<5";"0"
"20241001";"20250904";"06LF";"00";"Basisschool De Schelp";"1693GV";"WERVERSHOOF";"0420";"Medemblik";"Noord-Holland";"Bo";"Rooms-Katholiek";"75375";"0";"0";"<5";"<5";"<5";"5";"<5";"6";"9";"9";"9";"0"
"20241001";"20250904";"06LG";"00";"Prins W Alexander-School";"3851ZK";"ERMELO";"0233";"Ermelo";"Gelderland";"Bo";"Rooms-Katholiek";"40888";"<5";"0";"<5";"<5";"<5";"<5";"0";"0";"<5";"<5";"<5";"0"
"20241001";"20250904";"06LI";"00";"Jan Bunnikschool";"3411WN";"LOPIK";"0331";"Lopik";"Utrecht";"Bo";"Rooms-Katholiek";"77975";"0";"0";"<5";"<5";"<5";"<5";"<5";"7";"5";"5";"5";"0"
"20241001";"20250904";"06LJ";"00";"Sch md Bijbel De Schakel";"2957KE";"NIEUW-LEKKERLAND";"1978";"Molenlanden";"Zuid-Holland";"Bo";"Protestants-Christelijk";"32631";"0";"0";"<5";"5";"0";"0";"13";"<5";"6";"6";"7";"<5"
"20241001";"20250904";"06LL";"00";"KBs Paulus";"1391CZ";"ABCOUDE";"0736";"De Ronde Venen";"Utrecht";"Bo";"Rooms-Katholiek";"70002";"0";"<5";"0";"0";"0";"0";"0";"<5";"5";"10";"11";"0"
"20241001";"20250904";"06LM";"00";"Basisschool De Biezen";"3828JN";"HOOGLAND";"0307";"Amersfoort";"Utrecht";"Bo";"Rooms-Katholiek";"71488";"0";"0";"0";"<5";"0";"<5";"<5";"<5";"<5";"8";"<5";"0"
"20241001";"20250904";"06LO";"00";"Basissch Maria Goretti";"6111AH";"SINT JOOST";"1711";"Echt-Susteren";"Limburg";"Bo";"Rooms-Katholiek";"41797";"0";"0";"0";"0";"<5";"0";"7";"0";"<5";"<5";"0";"0"
"20241001";"20250904";"06LP";"00";"Nutsbasissch Voorschoten";"2252LC";"VOORSCHOTEN";"0626";"Voorschoten";"Zuid-Holland";"Bo";"Algemeen bijzonder";"41447";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"8";"15";"<5"
"20241001";"20250904";"06LQ";"00";"Basisschool De Klepper";"5575BG";"LUYKSGESTEL";"1724";"Bergeijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"0";"0";"<5";"0";"<5";"<5";"5";"<5";"<5";"<5";"8";"0"
"20241001";"20250904";"06LR";"00";"Basisschool De Schakel";"8251LD";"DRONTEN";"0303";"Dronten";"Flevoland";"Bo";"Gereformeerd vrijgemaakt";"41632";"0";"0";"0";"0";"0";"0";"<5";"<5";"<5";"<5";"<5";"0"
