"PEILDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"REKENEN_LAGER1F";"REKENEN_1F";"REKENEN_1S";"REKENEN_2F";"LV_LAGER1F";"LV_1F";"LV_2F";"TV_LAGER1F";"TV_1F";"TV_2F"
"20231001";"03IC";"00";"IKC Magenta";"7491AK";"DELDEN";"1735";"Hof van Twente";"Overijssel";"Bo";"Algemeen bijzonder";"27910";"<5";"13";"22";"0";"<5";"7";"28";"<5";"14";"21"
"20231001";"03IH";"00";"Kath Bs Montessorischool";"1401CS";"BUSSUM";"1942";"Gooise Meren";"Noord-Holland";"Bo";"Rooms-Katholiek";"25664";"0";"14";"25";"0";"0";"<5";"36";"0";"14";"25"
"20231001";"03IK";"00";"Basisschool Eben Haezer";"4691JZ";"THOLEN";"716";"Tholen";"Zeeland";"Bo";"Reformatorisch";"25833";"<5";"26";"17";"0";"0";"10";"37";"<5";"26";"18"
"20231001";"03IV";"00";"Basisschool St Jozef";"5931CZ";"TEGELEN";"983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"75597";"<5";"18";"16";"0";"0";"9";"29";"<5";"15";"22"
"20231001";"03IW";"00";"Chr Basissch Het Kompas";"4401HZ";"YERSEKE";"703";"Reimerswaal";"Zeeland";"Bo";"Protestants-Christelijk";"41582";"<5";"18";"9";"0";"0";"9";"21";"0";"16";"14"
"20231001";"03IX";"00";"Basisschool Valkenheuvel";"3972XL";"DRIEBERGEN-RIJSENBURG";"1581";"Utrechtse Heuvelrug";"Utrecht";"Bo";"Rooms-Katholiek";"69447";"<5";"8";"<5";"0";"0";"7";"<5";"<5";"<5";"6"
"20231001";"03IY";"00";"Basisschool Jf Kennedy";"6216ED";"MAASTRICHT";"935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"<5";"29";"37";"0";"0";"15";"53";"<5";"28";"39"
"20231001";"03IZ";"00";"Basisschool St Vitus";"5855AD";"WELL LB";"893";"Bergen (L.)";"Limburg";"Bo";"Rooms-Katholiek";"37663";"0";"6";"7";"0";"0";"<5";"10";"0";"<5";"9"
"20231001";"03JB";"00";"Kindcentrum Platijn";"5684KE";"BEST";"753";"Best";"Noord-Brabant";"Bo";"Algemeen bijzonder";"26977";"0";"8";"9";"0";"0";"6";"11";"0";"6";"11"
"20231001";"03JC";"00";"Kbs John F Kennedy";"4826KA";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"0";"16";"14";"0";"0";"6";"24";"<5";"16";"13"
"20231001";"03JD";"00";"GBS Pieter Jongeling";"6814CJ";"ARNHEM";"202";"Arnhem";"Gelderland";"Bo";"Gereformeerd vrijgemaakt";"40945";"0";"<5";"22";"0";"0";"<5";"24";"<5";"8";"16"
"20231001";"03JE";"00";"Basisschool De Ark";"4131AR";"VIANEN UT";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Protestants-Christelijk";"41528";"0";"9";"5";"0";"0";"<5";"10";"0";"5";"9"
"20231001";"03JH";"00";"Kindcentrum Het IJzeren Kind";"5246GB";"ROSMALEN";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74049";"5";"32";"32";"0";"0";"15";"54";"6";"21";"42"
"20231001";"03JI";"00";"Rk Basisschool G Majella";"8171KC";"VAASSEN";"232";"Epe";"Gelderland";"Bo";"Rooms-Katholiek";"42818";"<5";"8";"14";"0";"0";"<5";"19";"0";"7";"16"
"20231001";"03JL";"00";"Basisschool Titus Brandsma";"6441JJ";"BRUNSSUM";"899";"Brunssum";"Limburg";"Bo";"Rooms-Katholiek";"41516";"0";"14";"5";"0";"0";"6";"13";"0";"10";"9"
"20231001";"03JP";"00";"Basisschool Talente";"4751CN";"OUD GASTEL";"1655";"Halderberge";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"7";"21";"12";"0";"0";"19";"21";"<5";"26";"12"
"20231001";"03JQ";"00";"Basisschool Harlekijn";"6095AG";"BAEXEM";"1640";"Leudal";"Limburg";"Bo";"Rooms-Katholiek";"23961";"0";"7";"<5";"0";"0";"<5";"6";"0";"5";"<5"
"20231001";"03JS";"00";"Vrije school De Zonnewende";"7203GC";"ZUTPHEN";"301";"Zutphen";"Gelderland";"Bo";"Antroposofisch";"28212";"0";"13";"15";"0";"0";"<5";"25";"0";"13";"15"
"20231001";"03JW";"00";"Dr EA Borgerschool";"8501HL";"JOURE";"1940";"De Fryske Marren";"Friesland";"Bo";"Protestants-Christelijk";"42540";"<5";"<5";"<5";"0";"0";"5";"<5";"0";"7";"0"
"20231001";"03JX";"00";"Katholieke basisschool de Den";"6261NX";"MHEER";"1903";"Eijsden-Margraten";"Limburg";"Bo";"Rooms-Katholiek";"42669";"<5";"10";"<5";"0";"0";"5";"11";"0";"9";"7"
"20231001";"03KA";"00";"RK BS St. Willibrordus";"4301KB";"ZIERIKZEE";"1676";"Schouwen-Duiveland";"Zeeland";"Bo";"Rooms-Katholiek";"77533";"0";"13";"8";"0";"0";"<5";"18";"0";"10";"11"
"20231001";"03KF";"00";"Jozefschool RK Basisond";"1431SG";"AALSMEER";"358";"Aalsmeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"28849";"<5";"18";"29";"0";"<5";"8";"41";"5";"13";"33"
"20231001";"03KI";"00";"bs 't Bossche Hart";"4744BX";"BOSSCHENHOOFD";"1655";"Halderberge";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"6";"6";"11";"0";"<5";"6";"14";"<5";"10";"10"
"20231001";"03KJ";"00";"Sterrenpad 't Ven";"5916SR";"VENLO";"983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"<5";"12";"<5";"0";"0";"6";"8";"<5";"11";"<5"
"20231001";"03KM";"00";"Ijsselwijs";"8121BR";"OLST";"1773";"Olst-Wijhe";"Overijssel";"Bo";"Samenwerking PC, RK";"40894";"<5";"25";"11";"0";"0";"14";"25";"<5";"20";"17"
"20231001";"03KP";"00";"CBS Koning Willem-Alexander";"9981JT";"UITHUIZEN";"1966";"Het Hogeland";"Groningen";"Bo";"Protestants-Christelijk";"41261";"<5";"6";"<5";"0";"0";"5";"6";"0";"6";"5"
"20231001";"03KR";"00";"Basisschool De Lichtbron";"9601HL";"HOOGEZAND";"1952";"Midden-Groningen";"Groningen";"Bo";"Gereformeerd vrijgemaakt";"42607";"<5";"11";"<5";"0";"0";"7";"10";"0";"13";"<5"
"20231001";"03KS";"00";"RK Basissch C v Leeuwen";"6961XK";"EERBEEK";"213";"Brummen";"Gelderland";"Bo";"Rooms-Katholiek";"42818";"0";"9";"15";"0";"0";"<5";"20";"0";"<5";"20"
"20231001";"03KT";"00";"De Planthof";"8303HL";"EMMELOORD";"171";"Noordoostpolder";"Flevoland";"Bo";"Gereformeerd vrijgemaakt";"41632";"<5";"8";"8";"0";"0";"<5";"14";"0";"8";"9"
"20231001";"03KV";"00";"Basisschool Dr A Comrie";"4416DE";"KRUININGEN";"703";"Reimerswaal";"Zeeland";"Bo";"Reformatorisch";"29473";"0";"16";"20";"0";"0";"<5";"33";"<5";"12";"22"
"20231001";"03KW";"00";"Basisschool Comenius";"3703CG";"ZEIST";"355";"Zeist";"Utrecht";"Bo";"Protestants-Christelijk";"29577";"0";"18";"24";"0";"0";"<5";"41";"0";"6";"36"
"20231001";"03KX";"00";"PC BS De Fontein";"1791AT";"DEN BURG";"448";"Texel";"Noord-Holland";"Bo";"Protestants-Christelijk";"79874";"6";"14";"7";"0";"0";"9";"18";"<5";"14";"12"
"20231001";"03LA";"00";"St. Petrusschool";"1111HL";"DIEMEN";"384";"Diemen";"Noord-Holland";"Bo";"Rooms-Katholiek";"41023";"<5";"14";"<5";"0";"0";"<5";"18";"0";"12";"10"
"20231001";"03LC";"00";"Chr Basissch De Fontein";"7841AZ";"SLEEN";"109";"Coevorden";"Drenthe";"Bo";"Protestants-Christelijk";"41052";"<5";"10";"<5";"0";"0";"<5";"11";"<5";"5";"7"
"20231001";"03LD";"00";"Basisschool Neel";"6042NG";"ROERMOND";"957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"<5";"17";"9";"0";"0";"13";"17";"<5";"16";"11"
"20231001";"03LE";"00";"Basissch De Steenen Brug";"6041LV";"ROERMOND";"957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"0";"6";"16";"0";"0";"<5";"19";"0";"5";"17"
"20231001";"03LK";"00";"De Oersprong";"7071KS";"ULFT";"1509";"Oude IJsselstreek";"Gelderland";"Bo";"Rooms-Katholiek";"50129";"<5";"23";"6";"0";"0";"8";"25";"5";"19";"9"
"20231001";"03LN";"00";"Basisschool de Wittenberg";"3925BW";"SCHERPENZEEL GLD";"279";"Scherpenzeel";"Gelderland";"Bo";"Reformatorisch";"31189";"<5";"19";"24";"0";"0";"12";"34";"<5";"17";"27"
"20231001";"03LQ";"00";"Ds Joannes Beukelmansch";"2951PL";"ALBLASSERDAM";"482";"Alblasserdam";"Zuid-Holland";"Bo";"Reformatorisch";"31077";"5";"29";"22";"0";"0";"10";"46";"<5";"30";"24"
"20231001";"03LR";"00";"CBS Remmelt Booy";"9863PV";"DOEZUM";"1969";"Westerkwartier";"Groningen";"Bo";"Protestants-Christelijk";"41571";"0";"<5";"<5";"0";"0";"0";"7";"<5";"<5";"<5"
"20231001";"03LS";"00";"Klim Op School";"7461EJ";"RIJSSEN";"1742";"Rijssen-Holten";"Overijssel";"Bo";"Rooms-Katholiek";"68836";"0";"14";"7";"0";"0";"8";"13";"<5";"12";"6"
"20231001";"03LT";"00";"St Nicolaasschool";"6532CW";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"47100";"0";"9";"25";"0";"0";"<5";"30";"<5";"20";"13"
"20231001";"03LX";"00";"Drie Koningenschool";"3454AB";"DE MEERN";"344";"Utrecht";"Utrecht";"Bo";"Rooms-Katholiek";"32099";"0";"22";"48";"0";"0";"8";"62";"<5";"20";"48"
"20231001";"03LY";"00";"RK BS Laurentius";"4835CD";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32203";"<5";"46";"44";"0";"0";"8";"85";"<5";"33";"59"
"20231001";"03MA";"00";"Basissch Klimop";"5366AK";"MEGEN";"828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"<5";"8";"<5";"0";"0";"6";"7";"<5";"11";"<5"
"20231001";"03MF";"00";"Basisschool Rehoboth";"3888KD";"UDDEL";"200";"Apeldoorn";"Gelderland";"Bo";"Reformatorisch";"35297";"0";"18";"19";"0";"0";"<5";"35";"0";"9";"28"
"20231001";"03MH";"00";"bs Petrus en Paulus";"5466RS";"VEGHEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"<5";"<5";"5";"0";"0";"<5";"8";"0";"<5";"7"
"20231001";"03MI";"00";"Martin Luther Kingschool";"3738EB";"MAARTENSDIJK";"310";"De Bilt";"Utrecht";"Bo";"Protestants-Christelijk";"41794";"<5";"18";"11";"0";"0";"5";"25";"<5";"14";"15"
"20231001";"03MJ";"00";"Eben-Haëzerschool";"3541DZ";"UTRECHT";"344";"Utrecht";"Utrecht";"Bo";"Reformatorisch";"41534";"<5";"5";"<5";"0";"0";"<5";"8";"<5";"7";"<5"
"20231001";"03MK";"00";"Basisschool Berkeloo";"5056XN";"BERKEL-ENSCHOT";"855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40971";"<5";"26";"23";"0";"0";"10";"41";"0";"14";"37"
"20231001";"03ML";"00";"Chr Nationale Basissch";"7951JS";"STAPHORST";"180";"Staphorst";"Overijssel";"Bo";"Protestants-Christelijk";"36831";"7";"21";"10";"0";"0";"13";"25";"<5";"20";"15"
"20231001";"03MO";"00";"RK Bs Sint Marie";"4635CX";"HUIJBERGEN";"873";"Woensdrecht";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"<5";"8";"<5";"0";"<5";"<5";"9";"<5";"6";"5"
"20231001";"03MQ";"00";"Stella Nova";"6591DM";"GENNEP";"907";"Gennep";"Limburg";"Bo";"Rooms-Katholiek";"37663";"<5";"<5";"<5";"0";"0";"<5";"5";"0";"6";"<5"
"20231001";"03MR";"00";"Kbs Weilust";"4817WR";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"<5";"19";"37";"0";"0";"10";"48";"<5";"23";"33"
"20231001";"03MT";"00";"Basissch Molenbolwerk";"4515AT";"IJZENDIJKE";"1714";"Sluis";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"<5";"5";"7";"0";"0";"<5";"12";"0";"8";"7"
"20231001";"03MW";"00";"RK Bs Het Palet";"4625BR";"BERGEN OP ZOOM";"748";"Bergen op Zoom";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"<5";"7";"<5";"0";"0";"<5";"9";"0";"5";"7"
"20231001";"03MX";"00";"Basisschool de Caleidoscoop";"6444CL";"BRUNSSUM";"899";"Brunssum";"Limburg";"Bo";"Rooms-Katholiek";"41516";"<5";"27";"22";"0";"0";"25";"27";"0";"19";"33"
"20231001";"03NB";"00";"De Rozenhorst";"3181HE";"ROZENBURG ZH";"599";"Rotterdam";"Zuid-Holland";"Bo";"Rooms-Katholiek";"24597";"<5";"13";"10";"0";"0";"12";"12";"0";"13";"11"
"20231001";"03NC";"00";"Basisonderwijs Scharn";"6226BP";"MAASTRICHT";"935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"<5";"11";"26";"0";"0";"<5";"36";"0";"15";"23"
"20231001";"03NE";"00";"RK Basisschool Vinkenbos";"4714BZ";"SPRUNDEL";"840";"Rucphen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"<5";"25";"20";"0";"0";"12";"36";"<5";"19";"26"
"20231001";"03NF";"00";"De Drie Vijvers";"6596AP";"MILSBEEK";"907";"Gennep";"Limburg";"Bo";"Rooms-Katholiek";"37663";"<5";"16";"<5";"0";"0";"<5";"20";"<5";"9";"13"
"20231001";"03NH";"00";"RK Basissch St Jozef";"4529GE";"EEDE";"1714";"Sluis";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"<5";"<5";"<5";"0";"0";"<5";"6";"0";"6";"<5"
"20231001";"03NI";"00";"Vijfsprong";"2141VJ";"VIJFHUIZEN";"394";"Haarlemmermeer";"Noord-Holland";"Bo";"Algemeen bijzonder";"40775";"<5";"14";"29";"0";"0";"9";"36";"0";"14";"31"
"20231001";"03NJ";"00";"Aloysius";"2051BC";"OVERVEEN";"377";"Bloemendaal";"Noord-Holland";"Bo";"Rooms-Katholiek";"40775";"<5";"16";"11";"0";"0";"<5";"25";"0";"13";"16"
"20231001";"03NN";"00";"RK BS De Driesprong";"4861BB";"CHAAM";"1723";"Alphen-Chaam";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32060";"0";"10";"15";"0";"0";"<5";"22";"0";"7";"18"
"20231001";"03NO";"00";"RK Basissch De Wegwijzer";"4885AH";"ACHTMAAL";"879";"Zundert";"Noord-Brabant";"Bo";"Rooms-Katholiek";"78066";"0";"8";"8";"0";"0";"<5";"13";"0";"10";"6"
"20231001";"03NP";"00";"Basissch St Sebastianus";"7447CK";"HELLENDOORN";"163";"Hellendoorn";"Overijssel";"Bo";"Rooms-Katholiek";"68836";"0";"<5";"13";"0";"0";"<5";"14";"0";"7";"9"
"20231001";"03NR";"00";"Basisschool De Oostvogel";"4586AJ";"LAMSWAARDE";"677";"Hulst";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"<5";"<5";"<5";"0";"<5";"0";"<5";"<5";"<5";"<5"
"20231001";"03NT";"00";"RK Basissch De Regenboog";"2252TR";"VOORSCHOTEN";"626";"Voorschoten";"Zuid-Holland";"Bo";"Rooms-Katholiek";"41447";"<5";"9";"33";"0";"0";"<5";"43";"0";"8";"36"
"20231001";"03NU";"00";"Talentencampus Venlo BAO";"5913GB";"VENLO";"983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"<5";"21";"10";"0";"<5";"11";"22";"<5";"18";"14"
"20231001";"03NW";"00";"Kbs De Zandberg";"4818GL";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"0";"30";"50";"0";"0";"9";"71";"<5";"39";"39"
"20231001";"03NY";"00";"RKB Sint Antonius";"2431XB";"NOORDEN";"569";"Nieuwkoop";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40974";"0";"5";"11";"0";"0";"5";"11";"0";"5";"11"
"20231001";"03NZ";"00";"RK Basissch D Krullevaar";"2871CV";"SCHOONHOVEN";"1931";"Krimpenerwaard";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40765";"0";"<5";"7";"0";"0";"<5";"7";"0";"<5";"6"
"20231001";"03OA";"00";"Basissch Petrus Dathenus";"1222VC";"HILVERSUM";"402";"Hilversum";"Noord-Holland";"Bo";"Reformatorisch";"34139";"0";"<5";"<5";"0";"0";"<5";"6";"0";"<5";"<5"
"20231001";"03OB";"00";"Basisschool Ummer Clumme";"6343RJ";"KLIMMEN";"986";"Voerendaal";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"10";"17";"0";"0";"5";"22";"0";"13";"14"
"20231001";"03OC";"00";"OEC De Welp";"7475CX";"MARKELO";"1735";"Hof van Twente";"Overijssel";"Bo";"Protestants-Christelijk";"27910";"0";"10";"9";"0";"0";"7";"12";"0";"10";"9"
"20231001";"03OJ";"00";"Ds J Groenewegenschool";"4251GD";"WERKENDAM";"1959";"Altena";"Noord-Brabant";"Bo";"Reformatorisch";"39275";"<5";"31";"23";"0";"0";"16";"40";"<5";"25";"29"
"20231001";"03OK";"00";"BS De Zuidstroom";"5912BT";"VENLO";"983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"<5";"15";"8";"0";"0";"8";"18";"<5";"19";"6"
"20231001";"03OM";"00";"RK Bs De Berensprong";"6075CW";"HERKENBOSCH";"1669";"Roerdalen";"Limburg";"Bo";"Rooms-Katholiek";"41692";"<5";"13";"15";"0";"0";"6";"23";"0";"13";"16"
"20231001";"03ON";"00";"St Gerardus Majella";"9602AX";"HOOGEZAND";"1952";"Midden-Groningen";"Groningen";"Bo";"Rooms-Katholiek";"45000";"<5";"5";"<5";"0";"0";"5";"<5";"0";"7";"<5"
"20231001";"03OP";"00";"Basisschool St Oda";"6217KM";"MAASTRICHT";"935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"<5";"7";"5";"0";"0";"9";"7";"0";"12";"<5"
"20231001";"03OR";"00";"De Sterrenpracht";"4571TV";"AXEL";"715";"Terneuzen";"Zeeland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"7";"12";"0";"0";"<5";"16";"0";"<5";"15"
"20231001";"03OT";"00";"RK BSO De Meule";"5914XS";"VENLO";"983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"0";"25";"11";"0";"<5";"9";"26";"0";"12";"24"
"20231001";"03OU";"00";"Ond Gemeenschap de Hoeve";"3871NA";"HOEVELAKEN";"267";"Nijkerk";"Gelderland";"Bo";"Rooms-Katholiek";"39912";"5";"23";"13";"0";"0";"15";"26";"0";"22";"19"
"20231001";"03PC";"00";"RK BS Teresia";"5141HK";"WAALWIJK";"867";"Waalwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"71008";"6";"11";"10";"0";"0";"10";"17";"0";"12";"15"
"20231001";"03PD";"00";"Basisschool De Octopus";"6071VP";"SWALMEN";"957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"<5";"17";"14";"0";"0";"10";"23";"<5";"18";"13"
"20231001";"03PF";"00";"Basisschool Bocholtz";"6351HJ";"BOCHOLTZ";"965";"Simpelveld";"Limburg";"Bo";"Rooms-Katholiek";"41516";"<5";"23";"9";"0";"0";"11";"25";"<5";"24";"9"
"20231001";"03PH";"00";"RKBS De Kiem";"2371EK";"ROELOFARENDSVEEN";"1884";"Kaag en Braassem";"Zuid-Holland";"Bo";"Samenwerking PC, RK";"40969";"<5";"20";"21";"0";"0";"5";"39";"<5";"23";"17"
"20231001";"03PJ";"00";"Basissch St Joan";"6027PL";"SOERENDONK";"1706";"Cranendonck";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"<5";"<5";"14";"0";"0";"<5";"14";"<5";"<5";"13"
"20231001";"03PK";"00";"Basissch Sint Agnes";"5106NE";"DONGEN";"766";"Dongen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40672";"0";"6";"<5";"0";"0";"5";"5";"<5";"6";"<5"
"20231001";"03PL";"00";"RK Bs St Jozef";"4759BD";"NOORDHOEK";"1709";"Moerdijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"0";"0";"6";"0";"0";"0";"6";"0";"<5";"<5"
"20231001";"03PM";"00";"De Wegwijzer";"5271XR";"SINT-MICHIELSGESTEL";"845";"Sint-Michielsgestel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40848";"<5";"13";"16";"0";"0";"5";"25";"0";"15";"15"
"20231001";"03PN";"00";"Ter Doest";"4569AP";"GRAAUW";"677";"Hulst";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"<5";"<5";"<5";"0";"0";"<5";"6";"0";"<5";"<5"
"20231001";"03PP";"00";"Bernadetteschool";"5738AH";"MARIAHOUT";"1659";"Laarbeek";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"<5";"11";"6";"0";"0";"5";"15";"<5";"12";"7"
"20231001";"03PQ";"00";"Petrusschool";"2286RL";"RIJSWIJK ZH";"603";"Rijswijk";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40928";"10";"16";"15";"0";"0";"15";"26";"<5";"25";"14"
"20231001";"03PS";"00";"Montessori Landsmeer";"1121JC";"LANDSMEER";"415";"Landsmeer";"Noord-Holland";"Bo";"Algemeen bijzonder";"40586";"<5";"13";"11";"0";"0";"<5";"24";"<5";"5";"21"
"20231001";"03PV";"00";"Basisschool 't Kempke";"6077AS";"SINT ODILIENBERG";"1669";"Roerdalen";"Limburg";"Bo";"Rooms-Katholiek";"41692";"0";"13";"7";"0";"<5";"9";"8";"<5";"10";"7"
"20231001";"03PW";"00";"Basissch Maria";"5382JD";"VINKEL";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41228";"0";"9";"9";"0";"0";"0";"18";"0";"7";"11"
"20231001";"03PX";"00";"Basisschool De Pollenhof";"5321GL";"HEDEL";"263";"Maasdriel";"Gelderland";"Bo";"Rooms-Katholiek";"41090";"0";"10";"12";"0";"0";"9";"13";"0";"8";"14"
"20231001";"03PY";"00";"BaO Aquamarijn";"2555XW";"'S-GRAVENHAGE";"518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20281";"9";"32";"19";"0";"0";"15";"45";"<5";"30";"29"
"20231001";"03QA";"00";"De Plakkenberg";"7064BK";"SILVOLDE";"1509";"Oude IJsselstreek";"Gelderland";"Bo";"Rooms-Katholiek";"41563";"5";"20";"12";"0";"0";"13";"24";"<5";"20";"16"
"20231001";"03QB";"00";"Basisschool St Bernardus";"4567CA";"CLINGE";"677";"Hulst";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"<5";"0";"5";"0";"0";"0";"6";"0";"<5";"5"
"20231001";"03QC";"00";"RK BS St Anthonius";"4698AS";"OUD-VOSSEMEER";"716";"Tholen";"Zeeland";"Bo";"Rooms-Katholiek";"40517";"<5";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20231001";"03QD";"00";"Petrus en Paulus School";"6213HM";"MAASTRICHT";"935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"<5";"13";"14";"0";"0";"<5";"26";"0";"8";"21"
"20231001";"03QF";"00";"Basisschool Sint Anna";"5863AT";"BLITTERSWIJCK";"984";"Venray";"Limburg";"Bo";"Rooms-Katholiek";"47920";"0";"<5";"5";"0";"0";"<5";"6";"0";"<5";"5"
"20231001";"03QI";"00";"KC STip";"5866AA";"SWOLGEN";"1507";"Horst aan de Maas";"Limburg";"Bo";"Rooms-Katholiek";"47920";"5";"15";"<5";"0";"0";"6";"17";"<5";"17";"<5"
"20231001";"03QJ";"00";"Basisschool Megelsheim";"5864CS";"MEERLO";"1507";"Horst aan de Maas";"Limburg";"Bo";"Rooms-Katholiek";"47920";"<5";"14";"5";"0";"0";"8";"13";"<5";"11";"9"
"20231001";"03QK";"00";"OBS De Verhalentuin";"6037RW";"KELPEN-OLER";"1640";"Leudal";"Limburg";"Bo";"Rooms-Katholiek";"41398";"<5";"6";"<5";"0";"0";"<5";"6";"0";"8";"<5"
"20231001";"03QL";"00";"Basisschool De Vryheit";"1949EG";"WIJK AAN ZEE";"375";"Beverwijk";"Noord-Holland";"Bo";"Rooms-Katholiek";"26158";"<5";"6";"<5";"0";"0";"<5";"7";"<5";"<5";"5"
"20231001";"03QN";"00";"Bs. Edith Stein";"5465RJ";"VEGHEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"<5";"18";"6";"0";"0";"7";"18";"0";"9";"16"
"20231001";"03QO";"00";"'t Schrijverke";"5373CH";"HERPEN";"828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"<5";"13";"0";"0";"<5";"13";"0";"6";"10"
"20231001";"03QP";"00";"SWS De Fladderiep";"8317AG";"KRAGGENBURG";"171";"Noordoostpolder";"Flevoland";"Bo";"Samenwerking PC, RK";"40662";"<5";"<5";"<5";"0";"0";"<5";"5";"<5";"<5";"5"
"20231001";"03QQ";"00";"De Tragellijn";"6915VT";"LOBITH";"299";"Zevenaar";"Gelderland";"Bo";"Rooms-Katholiek";"77235";"<5";"15";"8";"0";"0";"13";"12";"0";"16";"9"
"20231001";"03QR";"00";"IKC Het Sterrenbos";"6851GM";"HUISSEN";"1705";"Lingewaard";"Gelderland";"Bo";"Rooms-Katholiek";"41530";"<5";"22";"35";"0";"0";"7";"52";"<5";"22";"36"
"20231001";"03QS";"00";"Basisschool A Schweitzer";"6942VA";"DIDAM";"1955";"Montferland";"Gelderland";"Bo";"Protestants-Christelijk";"42330";"8";"16";"17";"0";"0";"17";"24";"6";"19";"16"
"20231001";"03QT";"00";"Basisschool De Schittering";"4927BB";"HOOGE ZWALUWE";"1719";"Drimmelen";"Noord-Brabant";"Bo";"Protestants-Christelijk";"41782";"<5";"5";"10";"0";"0";"<5";"13";"<5";"6";"9"
"20231001";"03QW";"00";"RK BS Op Dreef";"4645EV";"PUTTE";"873";"Woensdrecht";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"<5";"7";"<5";"0";"0";"<5";"8";"<5";"7";"<5"
"20231001";"03QY";"00";"Angelaschool";"5281JB";"BOXTEL";"757";"Boxtel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"42564";"<5";"21";"39";"0";"0";"13";"51";"<5";"8";"53"
"20231001";"03QZ";"00";"Basisschool De Sleye";"6097CW";"HEEL";"1641";"Maasgouw";"Limburg";"Bo";"Rooms-Katholiek";"41797";"0";"20";"<5";"0";"0";"<5";"20";"0";"7";"17"
"20231001";"03RA";"00";"RK Basissch De Horizon";"8307AX";"ENS";"171";"Noordoostpolder";"Flevoland";"Bo";"Rooms-Katholiek";"40662";"<5";"5";"5";"0";"0";"<5";"9";"0";"7";"6"
