"PEILDATUM_LEERLINGEN";"PRIKDATUM_SCORES";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"ONTHEFFING_REDEN_ND";"CET_AANTAL";"CET_GEM";"IEP_AANTAL";"IEP_GEM";"ROUTE8_AANTAL";"ROUTE8_GEM";"DIA_AANTAL";"DIA_GEM";"AMN_AANTAL";"AMN_GEM"
"20221001";"20230601";"20SL";"00";"OBS de Toekomst";"1062AA";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41579";"11";"12";526,333333333333;"0";0;"0";0;"19";351,315789473684;"0";0
"20221001";"20230601";"20SZ";"00";"de Schatgraver";"6372JA";"LANDGRAAF";"882";"Landgraaf";"Limburg";"Bo";"Rooms-Katholiek";"41516";"<5";"50";534,96;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20TD";"00";"Op Gen Hei";"6373BJ";"LANDGRAAF";"882";"Landgraaf";"Limburg";"Bo";"Rooms-Katholiek";"41516";"0";"0";0;"0";0;"44";197,204545454545;"0";0;"0";0
"20221001";"20230601";"20TN";"00";"Basisschool 'T Valder";"6373TT";"LANDGRAAF";"882";"Landgraaf";"Limburg";"Bo";"Rooms-Katholiek";"41516";"<5";"0";0;"0";0;"24";207,291666666667;"0";0;"0";0
"20221001";"20230601";"20TP";"00";"De Ster";"1107NG";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41716";"<5";"17";525,764705882353;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20TQ";"00";"Rosa Boekdrukker";"1056DT";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"0";"24";533,791666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20TR";"00";"Merkelbach";"1082LP";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"<5";"0";0;"21";82,4285714285714;"0";0;"0";0;"0";0
"20221001";"20230601";"20TS";"00";"Basisschool De Wielewaal";"1077HA";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"34";539,470588235294;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20TT";"00";"Bs Het Winterkoninkje";"1053CS";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"0";"37";538,324324324324;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20TV";"00";"Bs De Pinksterbloem";"1091EG";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41774";"<5";"0";0;"35";81,3714285714286;"0";0;"0";0;"0";0
"20221001";"20230601";"20TW";"00";"5e Mont Watergraafsmeer";"1098JA";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41774";"0";"0";0;"0";0;"62";207,338709677419;"0";0;"0";0
"20221001";"20230601";"20TX";"00";"Basisschool Anne Frank";"1078VJ";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"30";541,833333333333;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20TX";"01";"Basisschool Anne Frank";"1073TE";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"29";537,413793103448;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20UL";"00";"Basisschool De Wereldwijzer";"2331DV";"LEIDEN";"546";"Leiden";"Zuid-Holland";"Bo";"Rooms-Katholiek";"57266";"<5";"43";535,093023255814;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20UO";"00";"IKEC De Waterlelie";"2263EV";"LEIDSCHENDAM";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Rooms-Katholiek";"41447";"<5";"0";0;"21";73,4285714285714;"0";0;"0";0;"0";0
"20221001";"20230601";"20UP";"00";"7e Montessorischool";"1058EB";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41579";"0";"0";0;"48";76,3333333333333;"0";0;"0";0;"0";0
"20221001";"20230601";"20UU";"00";"Bs Maria Bernadette";"2264TA";"LEIDSCHENDAM";"1916";"Leidschendam-Voorburg";"Zuid-Holland";"Bo";"Rooms-Katholiek";"41447";"0";"32";540,5625;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20UV";"00";"Basisschool De Meidoorn";"1057JA";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"0";"29";536,793103448276;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20UW";"00";"RK Bs De Tweemaster";"2318TJ";"LEIDEN";"546";"Leiden";"Zuid-Holland";"Bo";"Rooms-Katholiek";"57266";"0";"48";537,8125;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20VA";"00";"OBS Jordaan";"1016RX";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"<5";"41";539,09756097561;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20VB";"00";"RK Sint Joseph-School";"2313JE";"LEIDEN";"546";"Leiden";"Zuid-Holland";"Bo";"Rooms-Katholiek";"57266";"<5";"0";0;"0";0;"0";0;"111";365,594594594595;"0";0
"20221001";"20230601";"20VD";"00";"KBS Pacelli";"2332XH";"LEIDEN";"546";"Leiden";"Zuid-Holland";"Bo";"Rooms-Katholiek";"57266";"0";"0";0;"0";0;"0";0;"17";361,352941176471;"0";0
"20221001";"20230601";"20VF";"00";"RK Basisschool De Singel";"2315HG";"LEIDEN";"546";"Leiden";"Zuid-Holland";"Bo";"Rooms-Katholiek";"57266";"8";"0";0;"0";0;"0";0;"30";360,833333333333;"0";0
"20221001";"20230601";"20VG";"00";"De Vindplaats";"1055WC";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"<5";"0";0;"0";0;"21";179,285714285714;"0";0;"0";0
"20221001";"20230601";"20VI";"00";"OBS Nellestein";"1108EL";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41716";"0";"41";530,487804878049;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20VJ";"00";"Nicolaas Maes";"1071RH";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"52";542,538461538462;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20VK";"00";"De Witte Olifant";"1011LX";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"<5";"52";535,942307692308;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20VN";"00";"P. J. Troelstra";"1067CG";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41579";"<5";"0";0;"71";76,0985915492958;"0";0;"0";0;"0";0
"20221001";"20230601";"20VP";"00";"Bs Annie M G Schmidt";"1054ZB";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"0";"36";538,305555555556;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20VP";"01";"Bs Annie M G Schmidt";"1053LW";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"0";"18";538,444444444444;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20VU";"00";"De Waterkant";"1052SC";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"0";"32";538,9375;"<5";NA;"0";0;"0";0;"0";0
"20221001";"20230601";"20VX";"00";"OBS Multatuli-School";"1055KV";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"<5";"26";533,423076923077;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20WT";"00";"SSBO Het Spectrum";"1097DM";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Sbo";"Openbaar";"41774";"<5";"9";514;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20WT";"01";"SSBO Het Spectrum";"1087JA";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Sbo";"Openbaar";"41774";"<5";"<5";NA;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20XA";"00";"Basisschool Oscar Carre";"1072TS";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"<5";"0";0;"38";82,2894736842105;"0";0;"0";0;"0";0
"20221001";"20230601";"20XC";"00";"SBO De Kans";"1064NE";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Sbo";"Openbaar";"41579";"<5";"0";0;"0";0;"0";0;"0";0;"34";322,794117647059
"20221001";"20230601";"20XO";"00";"De Zeeheld";"1013PV";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"<5";"35";536,371428571429;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20XR";"00";"De Rozemarn";"1102JA";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41716";"0";"40";531,975;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20XS";"00";"De Schakel";"1102WD";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41716";"<5";"0";0;"0";0;"0";0;"0";0;"36";374,416666666667
"20221001";"20230601";"20XT";"00";"Brede Sch De Spaarndammerhout";"1014ZG";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"0";"20";533,55;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20XU";"00";"Olympia";"1076BN";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"<5";"42";536,214285714286;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20XY";"00";"De Weidevogel";"1028BK";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"0";"0";0;"31";83,5161290322581;"0";0;"0";0;"0";0
"20221001";"20230601";"20XZ";"00";"De Tamboerijn";"1107EZ";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41716";"<5";"41";530,19512195122;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20YA";"00";"Theo Thijssen";"1015NG";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"66";540,787878787879;"<5";NA;"0";0;"0";0;"0";0
"20221001";"20230601";"20YF";"00";"Tijl Uilenspiegel";"1055CK";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41663";"<5";"31";535,354838709677;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20YG";"00";"Brede Daltonschool De Meer";"1097EP";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41774";"0";"57";537,526315789474;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20YX";"00";"SSBO Universum";"1025AW";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Sbo";"Openbaar";"42553";"9";"0";0;"0";0;"0";0;"16";342,3125;"0";0
"20221001";"20230601";"20ZB";"00";"De Buikslotermeer";"1025PZ";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"0";"26";539,538461538462;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZD";"00";"De Poolster";"1033VL";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"0";"0";0;"27";70,5555555555556;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZE";"00";"De Vier Windstreken";"1034PX";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"0";"30";535,766666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZG";"00";"De Indische Buurt School";"1094ED";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41774";"21";"24";531,041666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZH";"00";"De Kraal";"1093NJ";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41774";"<5";"59";530,661016949153;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZJ";"00";"Jan Nieuwenhuizenschool";"5616EP";"EINDHOVEN";"772";"Eindhoven";"Noord-Brabant";"Sbo";"Algemeen bijzonder";"41248";"<5";"0";0;"0";0;"22";129,136363636364;"0";0;"0";0
"20221001";"20230601";"20ZR";"00";"Montessorischool Boven 't IJ";"1025DD";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"0";"0";0;"55";84,0363636363636;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZT";"00";"Montessorischool Azalea";"1032BT";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"0";"0";0;"32";80;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZU";"00";"IKC Zeven Zeeën";"1034DN";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"<5";"24";531,416666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZV";"00";"OBS Twiske";"1035VR";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"<5";"70";532,9;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZW";"00";"De Klimop";"1032KE";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"0";"10";538;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"20ZZ";"00";"OBS De Punt";"1069VP";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41579";"<5";"0";0;"0";0;"0";0;"45";354,8;"0";0
"20221001";"20230601";"21AD";"00";"Osdorpse Montessori";"1068MR";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41579";"<5";"0";0;"30";77,3333333333333;"0";0;"0";0;"0";0
"20221001";"20230601";"21AG";"00";"OBS De Globe";"1069RK";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41579";"5";"0";0;"40";72,775;"0";0;"0";0;"0";0
"20221001";"20230601";"21AH";"00";"IJdoorn-School";"1024TT";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"<5";"40";536,15;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21AI";"00";"Montessori KC Oostzanerwerf";"1035EE";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"42553";"<5";"0";0;"17";69,8823529411765;"0";0;"0";0;"0";0
"20221001";"20230601";"21BF";"00";"Kindcentrum TROTZ!";"7671VW";"VRIEZENVEEN";"1700";"Twenterand";"Overijssel";"Bo";"Rooms-Katholiek";"23128";"0";"14";536;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21BM";"00";"Bs St Egbertus";"7601BA";"ALMELO";"141";"Almelo";"Overijssel";"Bo";"Rooms-Katholiek";"23128";"0";"21";532,952380952381;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21CX";"00";"De Noorderborch";"7608CL";"ALMELO";"141";"Almelo";"Overijssel";"Bo";"Rooms-Katholiek";"23128";"0";"0";0;"41";78,5121951219512;"0";0;"0";0;"0";0
"20221001";"20230601";"21CZ";"00";"OBS De Lispeltuut";"5321GL";"HEDEL";"263";"Maasdriel";"Gelderland";"Bo";"Openbaar";"41633";"<5";"15";532;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21DA";"00";"De Kleine Kapitein";"5761BJ";"BAKEL";"1652";"Gemert-Bakel";"Noord-Brabant";"Bo";"Openbaar";"41860";"<5";"23";532,434782608696;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21DE";"00";"SSBO Prof Dr IC v Houte";"1108EL";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Sbo";"Openbaar";"41716";"5";"9";510,666666666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21DZ";"00";"Basisschool De Wereldboom";"7602CH";"ALMELO";"141";"Almelo";"Overijssel";"Bo";"Rooms-Katholiek";"23128";"0";"25";534,68;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21EI";"00";"Compaan Maardijk";"7606KT";"ALMELO";"141";"Almelo";"Overijssel";"Bo";"Rooms-Katholiek";"23128";"0";"<5";NA;"30";77,0333333333333;"0";0;"0";0;"0";0
"20221001";"20230601";"21EM";"00";"SSBO De Welle";"7607AT";"ALMELO";"141";"Almelo";"Overijssel";"Sbo";"Algemeen bijzonder";"42787";"<5";"0";0;"0";0;"52";130,096153846154;"0";0;"0";0
"20221001";"20230601";"21GJ";"00";"SSBO Laurentius";"2625AN";"DELFT";"503";"Delft";"Zuid-Holland";"Sbo";"Rooms-Katholiek";"40928";"0";"0";0;"0";0;"45";118,444444444444;"0";0;"0";0
"20221001";"20230601";"21GQ";"00";"Luc Stevensschool";"3526GH";"UTRECHT";"344";"Utrecht";"Utrecht";"Sbo";"Openbaar";"41400";"9";"0";0;"0";0;"11";131;"0";0;"0";0
"20221001";"20230601";"21HJ";"00";"SBO Hoogvliet";"3194GS";"HOOGVLIET ROTTERDAM";"599";"Rotterdam";"Zuid-Holland";"Sbo";"Openbaar";"41775";"5";"0";0;"0";0;"8";129,75;"0";0;"0";0
"20221001";"20230601";"21KE";"00";"De Hoogvlieger";"2671MJ";"NAALDWIJK";"1783";"Westland";"Zuid-Holland";"Bo";"Openbaar";"41455";"<5";"0";0;"18";78,3888888888889;"0";0;"0";0;"0";0
"20221001";"20230601";"21KO";"00";"Basisschool De Heliotroop";"1313CM";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Openbaar";"41676";"0";"31";532,677419354839;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21LO";"00";"Wereldwijs";"3991WE";"HOUTEN";"321";"Houten";"Utrecht";"Bo";"Protestants-Christelijk";"41528";"0";"25";535,8;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21LP";"00";"OBS De Bijenkorf";"3992BK";"HOUTEN";"321";"Houten";"Utrecht";"Bo";"Openbaar";"41866";"0";"26";533,807692307692;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21LS";"00";"De Borg";"9403GN";"ASSEN";"106";"Assen";"Drenthe";"Bo";"Protestants-Christelijk";"32073";"<5";"0";0;"48";76,9166666666667;"0";0;"0";0;"0";0
"20221001";"20230601";"21LT";"00";"Bs De Marskramer";"9403LT";"ASSEN";"106";"Assen";"Drenthe";"Bo";"Openbaar";"42719";"0";"0";0;"27";75,9259259259259;"0";0;"0";0;"0";0
"20221001";"20230601";"21LV";"00";"De Triolier";"5953LR";"REUVER";"889";"Beesel";"Limburg";"Bo";"Openbaar";"41398";"<5";"25";533,48;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21LW";"00";"Basisschool T Vierschip";"4341LE";"ARNEMUIDEN";"687";"Middelburg";"Zeeland";"Bo";"Openbaar";"42610";"0";"0";0;"0";0;"0";0;"32";361,875;"0";0
"20221001";"20230601";"21LX";"00";"OBS De Draaimolen";"2992DN";"BARENDRECHT";"489";"Barendrecht";"Zuid-Holland";"Bo";"Openbaar";"42709";"8";"0";0;"0";0;"39";180,846153846154;"0";0;"0";0
"20221001";"20230601";"21MV";"00";"OBS De Hasselbraam";"5754HA";"DEURNE";"762";"Deurne";"Noord-Brabant";"Bo";"Openbaar";"41860";"0";"0";0;"0";0;"0";0;"0";0;"32";390,59375
"20221001";"20230601";"21MX";"00";"RK Basisschool De Bron";"5053EJ";"GOIRLE";"785";"Goirle";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31267";"0";"0";0;"37";74,2162162162162;"0";0;"0";0;"0";0
"20221001";"20230601";"21MY";"00";"Basissch 't Schrijverke";"5051ML";"GOIRLE";"785";"Goirle";"Noord-Brabant";"Bo";"Openbaar";"31267";"0";"0";0;"82";81,9268292682927;"0";0;"0";0;"0";0
"20221001";"20230601";"21NA";"00";"OBS De Bergen";"5616NV";"EINDHOVEN";"772";"Eindhoven";"Noord-Brabant";"Bo";"Openbaar";"41248";"0";"0";0;"0";0;"27";192,037037037037;"0";0;"0";0
"20221001";"20230601";"21NB";"00";"Vrijeschool Brabant";"5631KB";"EINDHOVEN";"772";"Eindhoven";"Noord-Brabant";"Bo";"Antroposofisch";"41246";"0";"0";0;"25";77,12;"0";0;"0";0;"0";0
"20221001";"20230601";"21ND";"00";"Basisschool Vuurvogel";"1323ET";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Openbaar";"41676";"0";"35";524,4;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21NE";"00";"Oudaen";"7412ND";"DEVENTER";"150";"Deventer";"Overijssel";"Bo";"Algemeen bijzonder";"41862";"0";"0";0;"22";84,4090909090909;"0";0;"0";0;"0";0
"20221001";"20230601";"21NF";"00";"SWS Het Wilgerys";"8251TJ";"DRONTEN";"303";"Dronten";"Flevoland";"Bo";"Openbaar";"41813";"<5";"0";0;"15";78,3333333333333;"0";0;"0";0;"0";0
"20221001";"20230601";"21NH";"00";"OBS De Delta";"1447AV";"PURMEREND";"439";"Purmerend";"Noord-Holland";"Bo";"Openbaar";"41434";"0";"20";534,25;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21NI";"00";"Basisschool De Fontein";"9285PA";"BUITENPOST";"59";"Achtkarspelen";"Friesland";"Bo";"Gereformeerd vrijgemaakt";"42607";"0";"0";0;"0";0;"9";207,888888888889;"0";0;"0";0
"20221001";"20230601";"21NK";"00";"De Borchstee";"8081RV";"ELBURG";"230";"Elburg";"Gelderland";"Bo";"Protestants-Christelijk";"42596";"<5";"0";0;"0";0;"0";0;"0";0;"38";408,684210526316
"20221001";"20230601";"21NL";"00";"DS Pieter v Dijkeschool";"4311AJ";"BRUINISSE";"1676";"Schouwen-Duiveland";"Zeeland";"Bo";"Reformatorisch";"30263";"0";"16";539,3125;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21NM";"00";"Merlijn";"5237HA";"'S-HERTOGENBOSCH";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Openbaar";"41672";"0";"0";0;"31";77,9677419354839;"0";0;"0";0;"0";0
"20221001";"20230601";"21NN";"00";"PC Basisschool De Bron";"5237HA";"'S-HERTOGENBOSCH";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Protestants-Christelijk";"40706";"<5";"0";0;"0";0;"0";0;"24";360,916666666667;"0";0
"20221001";"20230601";"21NN";"01";"PC Basisschool De Bron";"5251LW";"VLIJMEN";"797";"Heusden";"Noord-Brabant";"Bo";"Protestants-Christelijk";"40706";"0";"0";0;"18";84,6666666666667;"0";0;"0";0;"0";0
"20221001";"20230601";"21NO";"00";"OBS De Peppel";"6642AB";"BEUNINGEN GLD";"209";"Beuningen";"Gelderland";"Bo";"Openbaar";"41340";"0";"0";0;"0";0;"41";205,073170731707;"0";0;"0";0
"20221001";"20230601";"21NP";"00";"OBS De Driehoek";"5081ER";"HILVARENBEEK";"798";"Hilvarenbeek";"Noord-Brabant";"Bo";"Openbaar";"41611";"0";"0";0;"19";80,5263157894737;"0";0;"0";0;"0";0
"20221001";"20230601";"21NR";"00";"De Zevensprong";"3992RD";"HOUTEN";"321";"Houten";"Utrecht";"Bo";"Rooms-Katholiek";"43318";"0";"19";536,473684210526;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21NU";"00";"OBS De Spiegel";"6229HD";"MAASTRICHT";"935";"Maastricht";"Limburg";"Bo";"Openbaar";"42669";"0";"0";0;"0";0;"12";216,166666666667;"0";0;"0";0
"20221001";"20230601";"21OM";"00";"Zeister Vrije School";"3707CV";"ZEIST";"355";"Zeist";"Utrecht";"Bo";"Antroposofisch";"98489";"0";"0";0;"42";86,2619047619048;"0";0;"0";0;"0";0
"20221001";"20230601";"21ON";"00";"Basisschool de Pionier";"5467KE";"VEGHEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"0";"0";0;"0";0;"0";0;"0";0;"13";373,076923076923
"20221001";"20230601";"21OP";"00";"Kindcentrum De Fontein";"7232BD";"WARNSVELD";"301";"Zutphen";"Gelderland";"Bo";"Openbaar";"41566";"0";"0";0;"0";0;"29";188,137931034483;"0";0;"0";0
"20221001";"20230601";"21OQ";"00";"OBS De Vuurvogel";"5038ML";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Openbaar";"41611";"0";"0";0;"0";0;"21";215,47619047619;"0";0;"0";0
"20221001";"20230601";"21OT";"00";"De Springschans";"1423ET";"UITHOORN";"451";"Uithoorn";"Noord-Holland";"Bo";"Rooms-Katholiek";"40581";"<5";"42";536,47619047619;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21OU";"00";"Obs De Kajuit";"1423ET";"UITHOORN";"451";"Uithoorn";"Noord-Holland";"Bo";"Openbaar";"41544";"0";"27";538,407407407407;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21OV";"00";"OBS Het Palet";"4715AP";"RUCPHEN";"840";"Rucphen";"Noord-Brabant";"Bo";"Openbaar";"41471";"0";"0";0;"<5";NA;"0";0;"0";0;"0";0
"20221001";"20230601";"21OX";"00";"RK Bs De Heiberg";"4708EC";"ROOSENDAAL";"1674";"Roosendaal";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74154";"0";"48";538,104166666667;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21OY";"00";"OBS De Duizendpoot";"4908CA";"OOSTERHOUT NB";"826";"Oosterhout";"Noord-Brabant";"Bo";"Openbaar";"40278";"0";"0";0;"27";75,4814814814815;"0";0;"0";0;"0";0
"20221001";"20230601";"21OZ";"00";"De Kruudwis";"5803HE";"VENRAY";"984";"Venray";"Limburg";"Bo";"Rooms-Katholiek";"44397";"0";"39";535,461538461538;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21PA";"00";"RK Basissch De Heiacker";"5508WR";"VELDHOVEN";"861";"Veldhoven";"Noord-Brabant";"Bo";"Rooms-Katholiek";"77338";"0";"28";536;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21PO";"00";"Jan v Rijckenborghschool";"1852CC";"HEILOO";"399";"Heiloo";"Noord-Holland";"Bo";"Algemeen bijzonder";"30013";"0";"0";0;"11";78,5454545454545;"0";0;"0";0;"0";0
"20221001";"20230601";"21PP";"00";"OBS De Wildert";"4823BJ";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Openbaar";"41869";"0";"26";537,269230769231;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21PQ";"00";"Kbs De Driezwing";"4823MS";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"0";"24";533,375;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21PR";"00";"Nutsbasisschool Burgst";"4822RS";"BREDA";"758";"Breda";"Noord-Brabant";"Bo";"Algemeen bijzonder";"40637";"0";"41";537,024390243902;"0";0;"0";0;"0";0;"0";0
"20221001";"20230601";"21PS";"00";"OBS De Vlonder";"7827HX";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Openbaar";"42830";"0";"26";539,269230769231;"0";0;"0";0;"0";0;"0";0
