"PEILDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"REKENEN_LAGER1F";"REKENEN_1F";"REKENEN_1S";"REKENEN_2F";"LV_LAGER1F";"LV_1F";"LV_2F";"TV_LAGER1F";"TV_1F";"TV_2F"
"20241001";"03HZ";"00";"Ds Derksenschool";"4119LX";"RAVENSWAAIJ";"0214";"Buren";"Gelderland";"Bo";"Protestants-Christelijk";"41424";"0";"5";"<5";"0";"0";"<5";"<5";"<5";"<5";"<5"
"20241001";"03IA";"00";"Graaf Jan van Nassau Sch";"4386AK";"VLISSINGEN";"0718";"Vlissingen";"Zeeland";"Bo";"Reformatorisch";"42724";"<5";"10";"6";"0";"0";"<5";"16";"<5";"8";"9"
"20241001";"03IB";"00";"Chr Basisschool De Reinbôge";"8765LM";"TJERKWERD";"1900";"Súdwest-Fryslân";"Friesland";"Bo";"Protestants-Christelijk";"42545";"0";"<5";"<5";"0";"0";"<5";"5";"<5";"<5";"<5"
"20241001";"03IC";"00";"IKC Magenta";"7491AK";"DELDEN";"1735";"Hof van Twente";"Overijssel";"Bo";"Algemeen bijzonder";"27910";"<5";"13";"8";"0";"0";"6";"16";"0";"8";"14"
"20241001";"03IH";"00";"Kath Bs Montessorischool";"1401CS";"BUSSUM";"1942";"Gooise Meren";"Noord-Holland";"Bo";"Rooms-Katholiek";"25664";"0";"13";"27";"0";"0";"<5";"38";"0";"13";"27"
"20241001";"03IK";"00";"Basisschool Eben Haezer";"4691JZ";"THOLEN";"0716";"Tholen";"Zeeland";"Bo";"Reformatorisch";"25833";"6";"30";"9";"0";"0";"12";"33";"<5";"25";"18"
"20241001";"03IV";"00";"Basisschool St Jozef";"5931CZ";"TEGELEN";"0983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"75597";"5";"10";"13";"0";"0";"9";"19";"<5";"10";"15"
"20241001";"03IW";"00";"Chr Basissch Het Kompas";"4401HZ";"YERSEKE";"0703";"Reimerswaal";"Zeeland";"Bo";"Protestants-Christelijk";"41582";"<5";"16";"9";"0";"0";"7";"19";"0";"13";"13"
"20241001";"03IX";"00";"Basisschool Valkenheuvel";"3972XL";"DRIEBERGEN-RIJSENBURG";"1581";"Utrechtse Heuvelrug";"Utrecht";"Bo";"Rooms-Katholiek";"69447";"<5";"6";"<5";"0";"<5";"<5";"8";"0";"7";"<5"
"20241001";"03IY";"00";"Basisschool Jf Kennedy";"6216ED";"MAASTRICHT";"0935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"<5";"33";"30";"0";"0";"11";"55";"0";"19";"47"
"20241001";"03IZ";"00";"Basisschool St Vitus";"5855AD";"WELL LB";"0893";"Bergen (L.)";"Limburg";"Bo";"Rooms-Katholiek";"37663";"0";"13";"8";"0";"0";"<5";"17";"0";"8";"13"
"20241001";"03JB";"00";"Kindcentrum Platijn";"5684KE";"BEST";"0753";"Best";"Noord-Brabant";"Bo";"Algemeen bijzonder";"26977";"<5";"8";"8";"0";"0";"7";"11";"<5";"8";"9"
"20241001";"03JC";"00";"Kbs John F Kennedy";"4826KA";"BREDA";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"0";"15";"16";"0";"<5";"8";"22";"0";"13";"18"
"20241001";"03JD";"00";"CKC Gulden Bodem";"6814CJ";"ARNHEM";"0202";"Arnhem";"Gelderland";"Bo";"Gereformeerd vrijgemaakt";"40945";"0";"7";"14";"0";"0";"<5";"20";"0";"5";"16"
"20241001";"03JE";"00";"Basisschool De Ark";"4131AR";"VIANEN UT";"1961";"Vijfheerenlanden";"Utrecht";"Bo";"Protestants-Christelijk";"41528";"<5";"9";"5";"0";"0";"6";"9";"0";"7";"8"
"20241001";"03JH";"00";"Kindcentrum Het IJzeren Kind";"5246GB";"ROSMALEN";"0796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74049";"<5";"36";"30";"0";"<5";"18";"51";"<5";"23";"46"
"20241001";"03JI";"00";"Rk Basisschool G Majella";"8171KC";"VAASSEN";"0232";"Epe";"Gelderland";"Bo";"Rooms-Katholiek";"42818";"<5";"9";"8";"0";"<5";"8";"10";"<5";"10";"7"
"20241001";"03JL";"00";"Basisschool Titus Brandsma";"6441JJ";"BRUNSSUM";"0899";"Brunssum";"Limburg";"Bo";"Rooms-Katholiek";"41516";"<5";"11";"<5";"0";"0";"7";"9";"<5";"10";"5"
"20241001";"03JP";"00";"Basisschool Talente";"4751CN";"OUD GASTEL";"1655";"Halderberge";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"<5";"21";"20";"0";"0";"6";"38";"<5";"12";"30"
"20241001";"03JQ";"00";"Basisschool Harlekijn";"6095AG";"BAEXEM";"1640";"Leudal";"Limburg";"Bo";"Rooms-Katholiek";"23961";"<5";"14";"9";"0";"0";"10";"14";"<5";"12";"11"
"20241001";"03JS";"00";"Vrije school De Zonnewende";"7203GC";"ZUTPHEN";"0301";"Zutphen";"Gelderland";"Bo";"Antroposofisch";"28212";"<5";"19";"5";"0";"0";"5";"21";"<5";"14";"11"
"20241001";"03JW";"00";"Dr EA Borgerschool";"8501HL";"JOURE";"1940";"De Fryske Marren";"Friesland";"Bo";"Protestants-Christelijk";"42540";"<5";"12";"<5";"0";"0";"8";"7";"0";"9";"6"
"20241001";"03JX";"00";"Katholieke basisschool de Den";"6261NX";"MHEER";"1903";"Eijsden-Margraten";"Limburg";"Bo";"Rooms-Katholiek";"42669";"0";"15";"7";"0";"0";"8";"14";"<5";"11";"10"
"20241001";"03KA";"00";"RK BS St. Willibrordus";"4301KB";"ZIERIKZEE";"1676";"Schouwen-Duiveland";"Zeeland";"Bo";"Rooms-Katholiek";"77533";"0";"10";"11";"0";"0";"<5";"18";"0";"10";"11"
"20241001";"03KF";"00";"Jozefschool RK Basisond";"1431SG";"AALSMEER";"0358";"Aalsmeer";"Noord-Holland";"Bo";"Rooms-Katholiek";"28849";"<5";"27";"22";"0";"0";"12";"39";"<5";"16";"33"
"20241001";"03KI";"00";"bs 't Bossche Hart";"4744BX";"BOSSCHENHOOFD";"1655";"Halderberge";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"<5";"7";"9";"0";"<5";"5";"13";"0";"10";"9"
"20241001";"03KJ";"00";"Sterrenpad 't Ven";"5916SR";"VENLO";"0983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"<5";"6";"6";"0";"0";"5";"9";"0";"<5";"11"
"20241001";"03KM";"00";"Ijsselwijs";"8121BR";"OLST";"1773";"Olst-Wijhe";"Overijssel";"Bo";"Samenwerking PC, RK";"40894";"<5";"19";"19";"0";"0";"10";"29";"0";"15";"24"
"20241001";"03KP";"00";"CBS Koning Willem-Alexander";"9981JT";"UITHUIZEN";"1966";"Het Hogeland";"Groningen";"Bo";"Protestants-Christelijk";"41261";"<5";"7";"<5";"0";"<5";"5";"<5";"0";"5";"5"
"20241001";"03KR";"00";"Basisschool De Lichtbron";"9601HL";"HOOGEZAND";"1952";"Midden-Groningen";"Groningen";"Bo";"Gereformeerd vrijgemaakt";"42607";"0";"6";"7";"0";"0";"<5";"10";"0";"6";"7"
"20241001";"03KS";"00";"RK Basissch C v Leeuwen";"6961XK";"EERBEEK";"0213";"Brummen";"Gelderland";"Bo";"Rooms-Katholiek";"42818";"<5";"13";"7";"0";"0";"8";"15";"<5";"9";"13"
"20241001";"03KT";"00";"De Planthof";"8303HL";"EMMELOORD";"0171";"Noordoostpolder";"Flevoland";"Bo";"Gereformeerd vrijgemaakt";"41632";"<5";"6";"6";"0";"0";"<5";"11";"0";"9";"<5"
"20241001";"03KV";"00";"Basisschool Dr A Comrie";"4416DE";"KRUININGEN";"0703";"Reimerswaal";"Zeeland";"Bo";"Reformatorisch";"29473";"<5";"22";"9";"0";"<5";"6";"26";"<5";"19";"14"
"20241001";"03KW";"00";"Basisschool Comenius";"3703CG";"ZEIST";"0355";"Zeist";"Utrecht";"Bo";"Protestants-Christelijk";"29577";"0";"18";"26";"0";"0";"<5";"42";"0";"8";"36"
"20241001";"03KX";"00";"PC BS De Fontein";"1791AT";"DEN BURG";"0448";"Texel";"Noord-Holland";"Bo";"Protestants-Christelijk";"79874";"<5";"18";"9";"0";"<5";"10";"17";"0";"16";"12"
"20241001";"03LA";"00";"St. Petrusschool";"1111HL";"DIEMEN";"0384";"Diemen";"Noord-Holland";"Bo";"Rooms-Katholiek";"41023";"<5";"18";"7";"0";"0";"6";"22";"0";"16";"12"
"20241001";"03LC";"00";"Chr Basissch De Fontein";"7841AZ";"SLEEN";"0109";"Coevorden";"Drenthe";"Bo";"Protestants-Christelijk";"41052";"<5";"11";"<5";"0";"0";"6";"8";"0";"10";"<5"
"20241001";"03LD";"00";"Basisschool Neel";"6042NG";"ROERMOND";"0957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"<5";"17";"19";"0";"<5";"13";"25";"0";"22";"17"
"20241001";"03LE";"00";"Basissch De Steenen Brug";"6041LV";"ROERMOND";"0957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"0";"5";"21";"0";"0";"<5";"24";"0";"<5";"22"
"20241001";"03LK";"00";"De Oersprong";"7071KS";"ULFT";"1509";"Oude IJsselstreek";"Gelderland";"Bo";"Rooms-Katholiek";"50129";"10";"20";"9";"0";"<5";"19";"17";"5";"24";"10"
"20241001";"03LN";"00";"Basisschool de Wittenberg";"3925BW";"SCHERPENZEEL GLD";"0279";"Scherpenzeel";"Gelderland";"Bo";"Reformatorisch";"31189";"5";"31";"15";"0";"<5";"13";"36";"<5";"23";"24"
"20241001";"03LQ";"00";"Ds Joannes Beukelmansch";"2951PL";"ALBLASSERDAM";"0482";"Alblasserdam";"Zuid-Holland";"Bo";"Reformatorisch";"31077";"6";"41";"32";"0";"0";"16";"63";"<5";"41";"34"
"20241001";"03LR";"00";"CBS Remmelt Booy";"9863PV";"DOEZUM";"1969";"Westerkwartier";"Groningen";"Bo";"Protestants-Christelijk";"41571";"<5";"5";"<5";"0";"<5";"<5";"<5";"<5";"<5";"<5"
"20241001";"03LS";"00";"Klim Op School";"7461EJ";"RIJSSEN";"1742";"Rijssen-Holten";"Overijssel";"Bo";"Rooms-Katholiek";"68836";"<5";"15";"15";"0";"0";"10";"21";"<5";"11";"18"
"20241001";"03LT";"00";"St Nicolaasschool";"6532CW";"NIJMEGEN";"0268";"Nijmegen";"Gelderland";"Bo";"Rooms-Katholiek";"47100";"<5";"15";"16";"0";"<5";"10";"24";"6";"17";"12"
"20241001";"03LX";"00";"Drie Koningenschool";"3454AB";"DE MEERN";"0344";"Utrecht";"Utrecht";"Bo";"Rooms-Katholiek";"32099";"<5";"35";"43";"0";"0";"11";"70";"<5";"29";"49"
"20241001";"03LY";"00";"RK BS Laurentius";"4835CD";"BREDA";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32203";"<5";"48";"51";"0";"0";"15";"86";"<5";"37";"63"
"20241001";"03MA";"00";"Basissch Klimop";"5366AK";"MEGEN";"0828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"7";"9";"0";"0";"<5";"12";"<5";"6";"9"
"20241001";"03MF";"00";"Basisschool Rehoboth";"3888KD";"UDDEL";"0200";"Apeldoorn";"Gelderland";"Bo";"Reformatorisch";"35297";"7";"14";"13";"0";"0";"5";"29";"0";"13";"21"
"20241001";"03MH";"00";"bs Petrus en Paulus";"5466RS";"VEGHEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"<5";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20241001";"03MI";"00";"Martin Luther Kingschool";"3738EB";"MAARTENSDIJK";"0310";"De Bilt";"Utrecht";"Bo";"Protestants-Christelijk";"41794";"5";"10";"12";"0";"0";"7";"20";"<5";"10";"15"
"20241001";"03MJ";"00";"Eben-Haëzerschool";"3541DZ";"UTRECHT";"0344";"Utrecht";"Utrecht";"Bo";"Reformatorisch";"41534";"0";"<5";"6";"0";"0";"<5";"7";"0";"<5";"7"
"20241001";"03MK";"00";"Basisschool Berkeloo";"5056XN";"BERKEL-ENSCHOT";"0855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40971";"<5";"28";"20";"0";"0";"15";"35";"0";"19";"31"
"20241001";"03ML";"00";"Chr Nationale Basissch";"7951JS";"STAPHORST";"0180";"Staphorst";"Overijssel";"Bo";"Protestants-Christelijk";"36831";"6";"25";"20";"0";"0";"19";"32";"<5";"25";"24"
"20241001";"03MO";"00";"RK Bs Sint Marie";"4635CX";"HUIJBERGEN";"0873";"Woensdrecht";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"<5";"11";"<5";"0";"0";"10";"8";"0";"13";"5"
"20241001";"03MQ";"00";"Stella Nova";"6591DM";"GENNEP";"0907";"Gennep";"Limburg";"Bo";"Rooms-Katholiek";"37663";"<5";"7";"<5";"0";"0";"<5";"9";"<5";"8";"<5"
"20241001";"03MR";"00";"Kbs Weilust";"4817WR";"BREDA";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"<5";"34";"22";"0";"0";"10";"48";"0";"23";"35"
"20241001";"03MT";"00";"Basissch Molenbolwerk";"4515AT";"IJZENDIJKE";"1714";"Sluis";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"<5";"9";"<5";"0";"0";"<5";"10";"<5";"9";"<5"
"20241001";"03MW";"00";"RK Bs Het Palet";"4625BR";"BERGEN OP ZOOM";"0748";"Bergen op Zoom";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"<5";"9";"<5";"0";"0";"<5";"10";"0";"6";"7"
"20241001";"03MX";"00";"Basisschool de Caleidoscoop";"6444CL";"BRUNSSUM";"0899";"Brunssum";"Limburg";"Bo";"Rooms-Katholiek";"41516";"0";"16";"15";"0";"0";"5";"26";"0";"5";"26"
"20241001";"03NB";"00";"De Rozenhorst";"3181HE";"ROZENBURG ZH";"0599";"Rotterdam";"Zuid-Holland";"Bo";"Rooms-Katholiek";"24597";"0";"14";"10";"0";"<5";"5";"18";"<5";"7";"16"
"20241001";"03NC";"00";"Basisonderwijs Scharn";"6226BP";"MAASTRICHT";"0935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"0";"11";"30";"0";"0";"<5";"39";"0";"6";"35"
"20241001";"03NE";"00";"RK Basisschool Vinkenbos";"4714BZ";"SPRUNDEL";"0840";"Rucphen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"<5";"21";"22";"0";"0";"6";"39";"0";"16";"29"
"20241001";"03NF";"00";"De Drie Vijvers";"6596AP";"MILSBEEK";"0907";"Gennep";"Limburg";"Bo";"Rooms-Katholiek";"37663";"0";"8";"16";"0";"0";"<5";"23";"0";"5";"19"
"20241001";"03NH";"00";"RK Basissch St Jozef";"4529GE";"EEDE";"1714";"Sluis";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"0";"9";"<5";"0";"0";"<5";"10";"<5";"<5";"8"
"20241001";"03NI";"00";"Vijfsprong";"2141VJ";"VIJFHUIZEN";"0394";"Haarlemmermeer";"Noord-Holland";"Bo";"Algemeen bijzonder";"40775";"<5";"26";"22";"0";"<5";"10";"37";"6";"25";"18"
"20241001";"03NJ";"00";"Aloysius";"2051BC";"OVERVEEN";"0377";"Bloemendaal";"Noord-Holland";"Bo";"Rooms-Katholiek";"40775";"0";"5";"12";"0";"0";"<5";"15";"0";"6";"11"
"20241001";"03NN";"00";"RK BS De Driesprong";"4861BB";"CHAAM";"1723";"Alphen-Chaam";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32060";"<5";"14";"9";"0";"0";"<5";"20";"0";"7";"17"
"20241001";"03NO";"00";"RK Basissch De Wegwijzer";"4885AH";"ACHTMAAL";"0879";"Zundert";"Noord-Brabant";"Bo";"Rooms-Katholiek";"78066";"<5";"6";"9";"0";"<5";"<5";"11";"0";"8";"8"
"20241001";"03NP";"00";"Basissch St Sebastianus";"7447CK";"HELLENDOORN";"0163";"Hellendoorn";"Overijssel";"Bo";"Rooms-Katholiek";"68836";"<5";"10";"6";"0";"0";"7";"10";"<5";"8";"8"
"20241001";"03NR";"00";"Basisschool De Oostvogel";"4586AJ";"LAMSWAARDE";"0677";"Hulst";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"<5";"<5";"0";"0";"0";"<5";"<5";"0";"<5";"<5"
"20241001";"03NT";"00";"RK Basissch De Regenboog";"2252TR";"VOORSCHOTEN";"0626";"Voorschoten";"Zuid-Holland";"Bo";"Rooms-Katholiek";"41447";"0";"11";"33";"0";"0";"<5";"42";"0";"<5";"40"
"20241001";"03NU";"00";"Talentencampus Venlo BAO";"5913GB";"VENLO";"0983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"0";"11";"20";"0";"0";"6";"25";"0";"8";"23"
"20241001";"03NW";"00";"Kbs De Zandberg";"4818GL";"BREDA";"0758";"Breda";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41407";"<5";"28";"48";"0";"0";"13";"65";"0";"24";"54"
"20241001";"03NY";"00";"RKB Sint Antonius";"2431XB";"NOORDEN";"0569";"Nieuwkoop";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40974";"0";"5";"9";"0";"0";"<5";"12";"0";"<5";"11"
"20241001";"03NZ";"00";"RK Basissch D Krullevaar";"2871CV";"SCHOONHOVEN";"1931";"Krimpenerwaard";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40765";"0";"<5";"9";"0";"0";"<5";"8";"0";"6";"5"
"20241001";"03OB";"00";"Basisschool Ummer Clumme";"6343RJ";"KLIMMEN";"0986";"Voerendaal";"Limburg";"Bo";"Rooms-Katholiek";"41506";"0";"5";"25";"0";"0";"<5";"29";"0";"7";"23"
"20241001";"03OC";"00";"OEC De Welp";"7475CX";"MARKELO";"1735";"Hof van Twente";"Overijssel";"Bo";"Protestants-Christelijk";"27910";"0";"10";"<5";"0";"0";"5";"9";"<5";"9";"<5"
"20241001";"03OJ";"00";"Ds J Groenewegenschool";"4251GD";"WERKENDAM";"1959";"Altena";"Noord-Brabant";"Bo";"Reformatorisch";"39275";"<5";"28";"29";"0";"<5";"13";"47";"<5";"23";"37"
"20241001";"03OK";"00";"BS De Zuidstroom";"5912BT";"VENLO";"0983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"<5";"14";"9";"0";"0";"7";"17";"0";"14";"10"
"20241001";"03OM";"00";"RK Bs De Berensprong";"6075CW";"HERKENBOSCH";"1669";"Roerdalen";"Limburg";"Bo";"Rooms-Katholiek";"41692";"<5";"22";"15";"0";"0";"11";"28";"<5";"17";"20"
"20241001";"03ON";"00";"St Gerardus Majella";"9602AX";"HOOGEZAND";"1952";"Midden-Groningen";"Groningen";"Bo";"Rooms-Katholiek";"45000";"<5";"<5";"<5";"0";"<5";"<5";"<5";"0";"5";"0"
"20241001";"03OP";"00";"Basisschool St Oda";"6217KM";"MAASTRICHT";"0935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"0";"11";"5";"0";"0";"8";"8";"0";"8";"8"
"20241001";"03OR";"00";"De Sterrenpracht";"4571TV";"AXEL";"0715";"Terneuzen";"Zeeland";"Bo";"Gereformeerd vrijgemaakt";"41646";"0";"11";"8";"0";"0";"5";"14";"0";"<5";"18"
"20241001";"03OT";"00";"RK BSO De Meule";"5914XS";"VENLO";"0983";"Venlo";"Limburg";"Bo";"Rooms-Katholiek";"41018";"<5";"23";"13";"0";"0";"8";"29";"<5";"5";"31"
"20241001";"03OU";"00";"Ond Gemeenschap de Hoeve";"3871NA";"HOEVELAKEN";"0267";"Nijkerk";"Gelderland";"Bo";"Rooms-Katholiek";"39912";"<5";"25";"16";"0";"<5";"7";"34";"0";"12";"30"
"20241001";"03PC";"00";"RK BS Teresia";"5141HK";"WAALWIJK";"0867";"Waalwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"71008";"0";"19";"8";"0";"0";"9";"18";"0";"8";"19"
"20241001";"03PD";"00";"Basisschool De Octopus";"6071VP";"SWALMEN";"0957";"Roermond";"Limburg";"Bo";"Rooms-Katholiek";"41692";"0";"28";"12";"0";"<5";"10";"29";"<5";"24";"15"
"20241001";"03PF";"00";"Basisschool Bocholtz";"6351HJ";"BOCHOLTZ";"0965";"Simpelveld";"Limburg";"Bo";"Rooms-Katholiek";"41516";"<5";"17";"9";"0";"0";"11";"19";"<5";"18";"9"
"20241001";"03PH";"00";"RKBS De Kiem";"2371EK";"ROELOFARENDSVEEN";"1884";"Kaag en Braassem";"Zuid-Holland";"Bo";"Samenwerking PC, RK";"40969";"<5";"21";"11";"0";"0";"9";"26";"<5";"14";"18"
"20241001";"03PJ";"00";"Basissch St Joan";"6027PL";"SOERENDONK";"1706";"Cranendonck";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31384";"<5";"<5";"14";"0";"0";"<5";"14";"0";"10";"8"
"20241001";"03PK";"00";"Basissch Sint Agnes";"5106NE";"DONGEN";"0766";"Dongen";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40971";"0";"<5";"<5";"0";"0";"<5";"5";"0";"<5";"<5"
"20241001";"03PL";"00";"RK Bs St Jozef";"4759BD";"NOORDHOEK";"1709";"Moerdijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"31017";"<5";"<5";"6";"0";"0";"<5";"7";"0";"<5";"6"
"20241001";"03PM";"00";"De Wegwijzer";"5271XR";"SINT-MICHIELSGESTEL";"0845";"Sint-Michielsgestel";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40848";"0";"15";"11";"0";"0";"6";"20";"0";"8";"18"
"20241001";"03PN";"00";"Ter Doest";"4569AP";"GRAAUW";"0677";"Hulst";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"0";"<5";"<5";"0";"0";"<5";"<5";"0";"<5";"<5"
"20241001";"03PP";"00";"Bernadetteschool";"5738AH";"MARIAHOUT";"1659";"Laarbeek";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40557";"<5";"12";"<5";"0";"0";"5";"11";"0";"13";"<5"
"20241001";"03PQ";"00";"Petrusschool";"2286RL";"RIJSWIJK ZH";"0603";"Rijswijk";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40928";"7";"17";"8";"0";"0";"15";"17";"<5";"18";"13"
"20241001";"03PS";"00";"Montessori Landsmeer";"1121JC";"LANDSMEER";"0415";"Landsmeer";"Noord-Holland";"Bo";"Algemeen bijzonder";"40586";"<5";"12";"15";"0";"0";"<5";"26";"0";"11";"18"
"20241001";"03PV";"00";"Basisschool 't Kempke";"6077AS";"SINT ODILIENBERG";"1669";"Roerdalen";"Limburg";"Bo";"Rooms-Katholiek";"41692";"<5";"8";"11";"0";"0";"5";"15";"0";"13";"7"
"20241001";"03PW";"00";"Basissch Maria";"5382JD";"VINKEL";"0796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"41228";"0";"7";"6";"0";"0";"0";"13";"0";"7";"6"
"20241001";"03PX";"00";"Basisschool De Pollenhof";"5321GL";"HEDEL";"0263";"Maasdriel";"Gelderland";"Bo";"Rooms-Katholiek";"41090";"<5";"7";"8";"0";"0";"<5";"13";"<5";"10";"6"
"20241001";"03PY";"00";"BaO Aquamarijn";"2555XW";"'S-GRAVENHAGE";"0518";"'s-Gravenhage";"Zuid-Holland";"Bo";"Rooms-Katholiek";"20281";"<5";"29";"28";"0";"0";"6";"52";"0";"20";"38"
"20241001";"03QA";"00";"De Plakkenberg";"7064BK";"SILVOLDE";"1509";"Oude IJsselstreek";"Gelderland";"Bo";"Rooms-Katholiek";"42828";"6";"20";"8";"0";"<5";"15";"18";"<5";"25";"7"
"20241001";"03QB";"00";"Basisschool St Bernardus";"4567CA";"CLINGE";"0677";"Hulst";"Zeeland";"Bo";"Rooms-Katholiek";"40803";"<5";"<5";"5";"0";"0";"<5";"6";"<5";"<5";"7"
"20241001";"03QC";"00";"RK BS St Anthonius";"4698AS";"OUD-VOSSEMEER";"0716";"Tholen";"Zeeland";"Bo";"Rooms-Katholiek";"40517";"<5";"<5";"<5";"0";"0";"5";"<5";"<5";"5";"<5"
"20241001";"03QD";"00";"Petrus en Paulus School";"6213HM";"MAASTRICHT";"0935";"Maastricht";"Limburg";"Bo";"Rooms-Katholiek";"41373";"<5";"13";"14";"0";"0";"<5";"27";"0";"11";"17"
"20241001";"03QF";"00";"Basisschool Sint Anna";"5863AT";"BLITTERSWIJCK";"0984";"Venray";"Limburg";"Bo";"Rooms-Katholiek";"47920";"0";"<5";"7";"0";"0";"<5";"10";"0";"0";"11"
"20241001";"03QI";"00";"KC STip";"5866AA";"SWOLGEN";"1507";"Horst aan de Maas";"Limburg";"Bo";"Rooms-Katholiek";"47920";"<5";"12";"11";"0";"<5";"6";"17";"<5";"5";"18"
"20241001";"03QJ";"00";"Basisschool Megelsheim";"5864CS";"MEERLO";"1507";"Horst aan de Maas";"Limburg";"Bo";"Rooms-Katholiek";"47920";"<5";"12";"<5";"0";"0";"5";"12";"0";"10";"7"
"20241001";"03QK";"00";"OBS De Verhalentuin";"6037RW";"KELPEN-OLER";"1640";"Leudal";"Limburg";"Bo";"Rooms-Katholiek";"41398";"0";"<5";"<5";"0";"0";"<5";"<5";"<5";"<5";"<5"
"20241001";"03QL";"00";"Basisschool De Vryheit";"1949EG";"WIJK AAN ZEE";"0375";"Beverwijk";"Noord-Holland";"Bo";"Rooms-Katholiek";"26158";"0";"<5";"5";"0";"0";"<5";"7";"0";"<5";"5"
"20241001";"03QN";"00";"Bs. Edith Stein";"5465RJ";"VEGHEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Rooms-Katholiek";"73712";"0";"11";"<5";"0";"0";"7";"8";"<5";"5";"9"
"20241001";"03QO";"00";"'t Schrijverke";"5373CH";"HERPEN";"0828";"Oss";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48348";"0";"9";"5";"0";"0";"<5";"11";"0";"10";"<5"
"20241001";"03QP";"00";"SWS De Fladderiep";"8317AG";"KRAGGENBURG";"0171";"Noordoostpolder";"Flevoland";"Bo";"Samenwerking PC, RK";"40662";"<5";"5";"<5";"0";"0";"<5";"5";"<5";"<5";"<5"
"20241001";"03QQ";"00";"IKC De Tragellijn";"6915VT";"LOBITH";"0299";"Zevenaar";"Gelderland";"Bo";"Rooms-Katholiek";"77235";"7";"17";"<5";"0";"<5";"18";"8";"<5";"20";"<5"
"20241001";"03QR";"00";"IKC Het Sterrenbos";"6851GM";"HUISSEN";"1705";"Lingewaard";"Gelderland";"Bo";"Rooms-Katholiek";"41530";"0";"19";"32";"0";"0";"10";"41";"0";"14";"37"
"20241001";"03QS";"00";"Basisschool A Schweitzer";"6942VA";"DIDAM";"1955";"Montferland";"Gelderland";"Bo";"Protestants-Christelijk";"42330";"<5";"5";"11";"0";"0";"<5";"14";"<5";"8";"8"
"20241001";"03QT";"00";"Basisschool De Schittering";"4927BB";"HOOGE ZWALUWE";"1719";"Drimmelen";"Noord-Brabant";"Bo";"Protestants-Christelijk";"41782";"0";"6";"5";"0";"0";"<5";"10";"0";"5";"6"
"20241001";"03QW";"00";"RK BS Op Dreef";"4645EV";"PUTTE";"0873";"Woensdrecht";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"<5";"11";"<5";"0";"<5";"<5";"9";"<5";"9";"5"
