"PEILDATUM_LEERLINGEN";"PRIKDATUM";"INSTELLINGSCODE";"VESTIGINGSCODE";"INSTELLINGSNAAM_VESTIGING";"POSTCODE_VESTIGING";"PLAATSNAAM";"GEMEENTENUMMER";"GEMEENTENAAM";"PROVINCIE";"SOORT_PO";"DENOMINATIE_VESTIGING";"BEVOEGD_GEZAG_NUMMER";"ONTHEFFING_REDEN_ND";"IEP_AANTAL";"IEP_GEM";"ROUTE8_AANTAL";"ROUTE8_GEM";"DIA_AANTAL";"DIA_GEM";"AMN_AANTAL";"AMN_GEM";"DOE_AANTAL";"DOE_GEM";"LIB_AANTAL";"LIB_GEM"
"20231001";"20240904";"23UT";"00";"Gereformeerde Basissch";"8321JB";"URK";"184";"Urk";"Flevoland";"Bo";"Gereformeerd vrijgemaakt";"41632";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"20";"286,950000000000";"0";"0,000000000000"
"20231001";"20240904";"23UW";"00";"Basisschool Bilal";"3817WE";"AMERSFOORT";"307";"Amersfoort";"Utrecht";"Bo";"Islamitisch";"31076";"0";"0";"0,0000000000000";"39";"206,512820512821";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23UX";"00";"Ds Petrus vd Veldensch";"2957RJ";"NIEUW-LEKKERLAND";"1978";"Molenlanden";"Zuid-Holland";"Bo";"Reformatorisch";"31077";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"19";"174,842105263158"
"20231001";"20240904";"23UY";"00";"El Furkan Basisschool";"3122TK";"SCHIEDAM";"606";"Schiedam";"Zuid-Holland";"Bo";"Islamitisch";"31080";"0";"50";"75,1400000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23VF";"00";"Salah Eddin El Ayyoubi";"5702GA";"HELMOND";"794";"Helmond";"Noord-Brabant";"Bo";"Islamitisch";"31088";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"15";"172,533333333333"
"20231001";"20240904";"23VG";"00";"Montessorischool Het Element";"7908NX";"HOOGEVEEN";"118";"Hoogeveen";"Drenthe";"Bo";"Algemeen bijzonder";"40888";"0";"7";"73,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23VH";"00";"Islamitische Basisschool";"2402BT";"ALPHEN AAN DEN RIJN";"484";"Alphen aan den Rijn";"Zuid-Holland";"Bo";"Islamitisch";"31118";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"45";"180,333333333333"
"20231001";"20240904";"23VU";"00";"De Ieme";"5467KR";"VEGHEL";"1948";"Meierijstad";"Noord-Brabant";"Bo";"Openbaar";"75388";"0";"0";"0,0000000000000";"0";"0,000000000000";"26";"358,692307692308";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23WG";"00";"RK Basissch De Vrijhoeve";"5161XS";"SPRANG-CAPELLE";"867";"Waalwijk";"Noord-Brabant";"Bo";"Rooms-Katholiek";"71008";"<5";"5";"79,6000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23WK";"00";"Geref SSBO De Werf";"3814XD";"AMERSFOORT";"307";"Amersfoort";"Utrecht";"Sbo";"Gereformeerd vrijgemaakt";"40945";"<5";"0";"0,0000000000000";"18";"135,111111111111";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23WR";"00";"Daniëlschool";"3765CT";"SOEST";"342";"Soest";"Utrecht";"Bo";"Reformatorisch";"41534";"0";"0";"0,0000000000000";"13";"216,384615384615";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23XJ";"00";"SSBO Het Plankier";"1448JK";"PURMEREND";"439";"Purmerend";"Noord-Holland";"Sbo";"Rooms-Katholiek";"41012";"9";"20";"58,3000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23XL";"00";"SSBO De Branding";"3207GA";"SPIJKENISSE";"1930";"Nissewaard";"Zuid-Holland";"Sbo";"Protestants-Christelijk";"41639";"<5";"9";"60,7777777777778";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23XP";"00";"C N S De Triangel";"6741BN";"LUNTEREN";"228";"Ede";"Gelderland";"Bo";"Protestants-Christelijk";"31204";"0";"28";"75,5714285714286";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23XT";"00";"SSBO Klavervier";"6641ST";"BEUNINGEN GLD";"209";"Beuningen";"Gelderland";"Sbo";"Openbaar";"41340";"<5";"0";"0,0000000000000";"12";"139,250000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23ZH";"00";"Kindercampus Oculus";"5014BW";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Openbaar";"41611";"0";"16";"74,5000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23ZJ";"00";"OBS Bibit";"5045JA";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Openbaar";"41611";"0";"31";"78,3225806451613";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23ZL";"00";"Basisschool De Sporckt";"5045JB";"TILBURG";"855";"Tilburg";"Noord-Brabant";"Bo";"Rooms-Katholiek";"48101";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"51";"421,803921568627";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23ZM";"00";"Obs de Driehoek";"5735CG";"AARLE-RIXTEL";"1659";"Laarbeek";"Noord-Brabant";"Bo";"Openbaar";"41860";"0";"14";"84,8571428571429";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23ZU";"00";"RK Basissch 't Zonnewiel";"1326AB";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Rooms-Katholiek";"40950";"0";"79";"81,4683544303797";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"<5";NA
"20231001";"20240904";"23ZV";"00";"Basisschool De Olijfboom";"1326AB";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Protestants-Christelijk";"40114";"0";"20";"73,7500000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23ZW";"00";"PC Bo De Buitenburcht";"1338TV";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Protestants-Christelijk";"40114";"0";"52";"74,7692307692308";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23ZX";"00";"OBS Polygoon";"1325KA";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Openbaar";"41676";"0";"25";"82,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23ZY";"00";"OBS Syncope";"1312XE";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Openbaar";"41676";"<5";"0";"0,0000000000000";"51";"206,509803921569";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"23ZZ";"00";"De Schuilplaats";"3882HH";"PUTTEN";"273";"Putten";"Gelderland";"Bo";"Protestants-Christelijk";"40862";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"41";"178,121951219512"
"20231001";"20240904";"24AA";"00";"De Klimop";"6031HC";"NEDERWEERT";"946";"Nederweert";"Limburg";"Bo";"Openbaar";"41662";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"27";"176,259259259259"
"20231001";"20240904";"24AB";"00";"OBS H Klokhuis";"5741ND";"BEEK EN DONK";"1659";"Laarbeek";"Noord-Brabant";"Bo";"Openbaar";"41860";"0";"26";"80,1923076923077";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24AC";"00";"De Boschuil";"5629MK";"EINDHOVEN";"772";"Eindhoven";"Noord-Brabant";"Bo";"Algemeen bijzonder";"40378";"<5";"81";"85,7777777777778";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24AD";"00";"12e OBS De Vuurvlinder";"5629NC";"EINDHOVEN";"772";"Eindhoven";"Noord-Brabant";"Bo";"Openbaar";"41248";"0";"0";"0,0000000000000";"66";"210,348484848485";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24AE";"00";"RK Basisschool Lodijke";"4617NL";"BERGEN OP ZOOM";"748";"Bergen op Zoom";"Noord-Brabant";"Bo";"Rooms-Katholiek";"40517";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"66";"176,166666666667"
"20231001";"20240904";"24AF";"00";"OBS De Kreek";"4617NC";"BERGEN OP ZOOM";"748";"Bergen op Zoom";"Noord-Brabant";"Bo";"Openbaar";"41778";"0";"38";"83,4210526315789";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24AG";"00";"Oranje Nassauschool";"4105TC";"CULEMBORG";"216";"Culemborg";"Gelderland";"Bo";"Protestants-Christelijk";"41424";"<5";"56";"79,8928571428571";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24AM";"00";"Basisschool de Mijlpaal";"1066PP";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Rooms-Katholiek";"41023";"0";"0";"0,0000000000000";"0";"0,000000000000";"53";"357,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24AR";"00";"GBS De Horizon";"3828AZ";"HOOGLAND";"307";"Amersfoort";"Utrecht";"Bo";"Gereformeerd vrijgemaakt";"40945";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"26";"174,000000000000"
"20231001";"20240904";"24AY";"00";"Meander";"5237NS";"'S-HERTOGENBOSCH";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Openbaar";"41672";"0";"30";"81,4666666666667";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24AZ";"00";"R Basissch t Schryverke";"5237NE";"'S-HERTOGENBOSCH";"796";"'s-Hertogenbosch";"Noord-Brabant";"Bo";"Rooms-Katholiek";"74049";"0";"33";"81,6666666666667";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24BA";"00";"'t Spectrum";"7772LD";"HARDENBERG";"160";"Hardenberg";"Overijssel";"Bo";"Openbaar";"41630";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"5";"172,800000000000"
"20231001";"20240904";"24BD";"00";"Karel Eykman school";"1187DA";"AMSTELVEEN";"362";"Amstelveen";"Noord-Holland";"Bo";"Protestants-Christelijk";"40020";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"79";"176,151898734177"
"20231001";"20240904";"24BE";"00";"OBS De Toermalijn";"4854CP";"BAVEL";"758";"Breda";"Noord-Brabant";"Bo";"Openbaar";"41869";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"39";"178,076923076923"
"20231001";"20240904";"24BF";"00";"PCBO Regenboog-Woudhuis";"7325NR";"APELDOORN";"200";"Apeldoorn";"Gelderland";"Bo";"Protestants-Christelijk";"82526";"0";"26";"81,3846153846154";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24BL";"00";"OBS De Delta Beethoven";"1447RS";"PURMEREND";"439";"Purmerend";"Noord-Holland";"Bo";"Openbaar";"41434";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"15";"171,933333333333"
"20231001";"20240904";"24BM";"00";"OBS de Vlaamse Reus";"1066KK";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41579";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"38";"172,789473684211"
"20231001";"20240904";"24BN";"00";"OBS Trinoom";"6605XH";"WIJCHEN";"296";"Wijchen";"Gelderland";"Bo";"Openbaar";"38001";"<5";"114";"83,4035087719298";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24BP";"00";"BS t Mulderke";"5406AC";"UDEN";"1991";"Maashorst";"Noord-Brabant";"Bo";"Rooms-Katholiek";"32177";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"61";"179,426229508197"
"20231001";"20240904";"24BR";"00";"OBS de Cirkel";"5406AC";"UDEN";"1991";"Maashorst";"Noord-Brabant";"Bo";"Openbaar";"75388";"0";"0";"0,0000000000000";"12";"222,500000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24CN";"00";"IKC Het Veer";"6922EX";"DUIVEN";"226";"Duiven";"Gelderland";"Bo";"Protestants-Christelijk";"77235";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"36";"177,666666666667"
"20231001";"20240904";"24CP";"00";"IKC De Waterlelie";"2719HE";"ZOETERMEER";"637";"Zoetermeer";"Zuid-Holland";"Bo";"Openbaar";"41390";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"67";"177,955223880597"
"20231001";"20240904";"24CR";"00";"Prins Clausschool";"2719VG";"ZOETERMEER";"637";"Zoetermeer";"Zuid-Holland";"Bo";"Protestants-Christelijk";"40377";"0";"39";"79,6666666666667";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24CT";"00";"RK Basissch De Floriant";"2719HP";"ZOETERMEER";"637";"Zoetermeer";"Zuid-Holland";"Bo";"Rooms-Katholiek";"40377";"0";"23";"79,5217391304348";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24CZ";"00";"OKC het Maasveld";"5931DP";"TEGELEN";"983";"Venlo";"Limburg";"Bo";"Openbaar";"41398";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"31";"175,193548387097"
"20231001";"20240904";"24DA";"00";"OBS De Muze";"6523RZ";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Openbaar";"29810";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"35";"176,828571428571"
"20231001";"20240904";"24DB";"00";"OBS de Wissel";"6121NE";"BORN";"1883";"Sittard-Geleen";"Limburg";"Bo";"Openbaar";"83280";"0";"34";"81,7941176470588";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24DE";"00";"SSBO De Akker";"3363LB";"SLIEDRECHT";"610";"Sliedrecht";"Zuid-Holland";"Sbo";"Reformatorisch";"42790";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"27";"342,333333333333";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24DE";"01";"SSBO De Akker";"4251GE";"WERKENDAM";"1959";"Altena";"Noord-Brabant";"Sbo";"Reformatorisch";"42790";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"7";"328,571428571429";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24DF";"00";"Rehoboth SBO, Barneveld";"3771CH";"BARNEVELD";"203";"Barneveld";"Gelderland";"Sbo";"Reformatorisch";"84515";"9";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"9";"331,111111111111";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24DH";"00";"Er Riseleh";"2313AB";"LEIDEN";"546";"Leiden";"Zuid-Holland";"Bo";"Islamitisch";"40077";"0";"0";"0,0000000000000";"<5";NA;"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"15";"174,866666666667"
"20231001";"20240904";"24DP";"00";"Bs Oostelijke Eilanden";"1018RK";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Openbaar";"41781";"0";"54";"83,8518518518518";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24DR";"00";"OBD De Dromedaris";"6642ER";"BEUNINGEN GLD";"209";"Beuningen";"Gelderland";"Bo";"Algemeen bijzonder";"41340";"0";"31";"81,5161290322581";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24DV";"00";"OBS Kleurrijk";"5724AC";"OMMEL";"743";"Asten";"Noord-Brabant";"Bo";"Openbaar";"41860";"0";"12";"77,4166666666667";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24DW";"00";"Ref BS De Wartburg";"3931CR";"WOUDENBERG";"351";"Woudenberg";"Utrecht";"Bo";"Reformatorisch";"31189";"0";"0";"0,0000000000000";"46";"203,456521739130";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24DX";"00";"CBS de Fontein";"2901CN";"CAPELLE AAN DEN IJSSEL";"502";"Capelle aan den IJssel";"Zuid-Holland";"Bo";"Protestants-Christelijk";"43227";"0";"26";"81,1923076923077";"<5";NA;"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24EC";"00";"Ref Basissch de Zaaier";"9742AH";"GRONINGEN";"14";"Groningen";"Groningen";"Bo";"Reformatorisch";"41803";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"7";"178,000000000000"
"20231001";"20240904";"24ED";"00";"Openbare BS Montessori";"7815VD";"EMMEN";"114";"Emmen";"Drenthe";"Bo";"Openbaar";"42830";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"32";"180,625000000000"
"20231001";"20240904";"24EE";"00";"Montessori Bs De Poort";"6221SZ";"MAASTRICHT";"935";"Maastricht";"Limburg";"Bo";"Algemeen bijzonder";"42669";"0";"0";"0,0000000000000";"15";"199,933333333333";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24EJ";"00";"Isl BS Al Iman";"1324HA";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Islamitisch";"40077";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"47";"175,638297872340"
"20231001";"20240904";"24EJ";"01";"Ayoub";"1222EZ";"HILVERSUM";"402";"Hilversum";"Noord-Holland";"Bo";"Islamitisch";"40077";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"17";"173,117647058824"
"20231001";"20240904";"24EJ";"02";"Al Hambra";"3526SG";"UTRECHT";"344";"Utrecht";"Utrecht";"Bo";"Islamitisch";"40077";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"33";"171,121212121212"
"20231001";"20240904";"24EL";"00";"Islamitische Basisschool";"4621BR";"BERGEN OP ZOOM";"748";"Bergen op Zoom";"Noord-Brabant";"Bo";"Islamitisch";"41863";"0";"39";"81,6153846153846";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24ER";"00";"Al Amana";"6714DA";"EDE";"228";"Ede";"Gelderland";"Bo";"Islamitisch";"41820";"0";"0";"0,0000000000000";"42";"185,380952380952";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24ET";"00";"De Triangel Houten";"3993GA";"HOUTEN";"321";"Houten";"Utrecht";"Bo";"Gereformeerd vrijgemaakt";"41646";"<5";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"16";"179,562500000000"
"20231001";"20240904";"24EY";"00";"Islam Bs Al-Ummah";"7512ZJ";"ENSCHEDE";"153";"Enschede";"Overijssel";"Bo";"Islamitisch";"31076";"<5";"0";"0,0000000000000";"38";"170,605263157895";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24FE";"00";"Islam. BS Ibn-I Sina";"6825JA";"ARNHEM";"202";"Arnhem";"Gelderland";"Bo";"Islamitisch";"31076";"0";"<5";NA;"17";"220,352941176471";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24FK";"00";"Basisschool Hidaya";"6533PA";"NIJMEGEN";"268";"Nijmegen";"Gelderland";"Bo";"Islamitisch";"31076";"0";"0";"0,0000000000000";"24";"189,083333333333";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24FP";"00";"Rehoboth";"4043MP";"OPHEUSDEN";"1740";"Neder-Betuwe";"Gelderland";"Bo";"Reformatorisch";"24715";"6";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"24";"175,708333333333"
"20231001";"20240904";"24FT";"00";"SSBO De Klimop";"1323BP";"ALMERE";"34";"Almere";"Flevoland";"Sbo";"Algemeen bijzonder";"40114";"<5";"0";"0,0000000000000";"39";"115,333333333333";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24JC";"00";"obs De IJsselhof";"8015BX";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Openbaar";"42623";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"38";"289,921052631579";"0";"0,000000000000"
"20231001";"20240904";"24JD";"00";"Talentum";"8014BK";"ZWOLLE";"193";"Zwolle";"Overijssel";"Bo";"Protestants-Christelijk";"40934";"0";"8";"79,8750000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24JJ";"00";"OBS De Trampoline";"6441AL";"BRUNSSUM";"899";"Brunssum";"Limburg";"Bo";"Openbaar";"41516";"0";"20";"74,3500000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24MB";"00";"De Linderte";"8103HX";"RAALTE";"177";"Raalte";"Overijssel";"Bo";"Rooms-Katholiek";"40894";"<5";"53";"77,2264150943396";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24MK";"00";"OBS Toermalijn";"6922NP";"DUIVEN";"226";"Duiven";"Gelderland";"Bo";"Openbaar";"77235";"0";"13";"74,5384615384615";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24MR";"00";"OBS de Albatros";"1338EB";"ALMERE";"34";"Almere";"Flevoland";"Bo";"Openbaar";"41676";"0";"0";"0,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"31";"173,354838709677"
"20231001";"20240904";"24MU";"00";"OBS Heksenketel";"9403WD";"ASSEN";"106";"Assen";"Drenthe";"Bo";"Openbaar";"42719";"<5";"37";"76,7297297297297";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24MW";"00";"Isl Bas El Kadisia";"1061SC";"AMSTERDAM";"363";"Amsterdam";"Noord-Holland";"Bo";"Islamitisch";"40400";"0";"68";"82,9117647058823";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24MW";"04";"Al-Islaah";"3842ZZ";"HARDERWIJK";"243";"Harderwijk";"Gelderland";"Bo";"Islamitisch";"40400";"0";"7";"80,0000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24MY";"00";"OBS Meander";"1851ZC";"HEILOO";"399";"Heiloo";"Noord-Holland";"Bo";"Openbaar";"41191";"0";"31";"83,1612903225806";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24MZ";"00";"Kindcentrum De Ontdekkers";"1851ZC";"HEILOO";"399";"Heiloo";"Noord-Holland";"Bo";"Rooms-Katholiek";"73919";"<5";"11";"80,6363636363636";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24NB";"00";"PC BS de Rank";"7559HR";"HENGELO OV";"164";"Hengelo";"Overijssel";"Bo";"Protestants-Christelijk";"27910";"0";"0";"0,0000000000000";"50";"215,980000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24NK";"00";"OBS Broekhem";"6301XT";"VALKENBURG LB";"994";"Valkenburg aan de Geul";"Limburg";"Bo";"Openbaar";"42669";"<5";"0";"0,0000000000000";"12";"176,833333333333";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
"20231001";"20240904";"24NL";"00";"OBS de Wingerd";"4708KC";"ROOSENDAAL";"1674";"Roosendaal";"Noord-Brabant";"Bo";"Openbaar";"41471";"0";"48";"79,7083333333333";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000";"0";"0,000000000000"
